edited_name,PrimaryTrentepohliales
Pseudocyphellaria_homoeophylla,0
Pseudocyphellaria_hookeri,0
Pseudocyphellaria_intricata,0
Pseudocyphellaria_knightii,0
Pseudocyphellaria_lechleri,0
Pseudocyphellaria_lindsayi,0
Pseudocyphellaria_lividofusca,0
Pseudocyphellaria_maculata,0
Pseudocyphellaria_mallota,0
Pseudocyphellaria_multifida,0
Pseudocyphellaria_murrayi,0
Pseudocyphellaria_neglecta,0
Pseudocyphellaria_obvoluta,0
Pseudocyphellaria_perpetua,0
Pseudocyphellaria_pickeringii,0
Pseudocyphellaria_pilosella,0
Pseudocyphellaria_poculifera,0
Pseudocyphellaria_rainierensis,0
Pseudocyphellaria_rufovirescens,0
Pseudocyphellaria_scabrosa,0
Pseudocyphellaria_wilkinsii,0
Sticta_ambavillaria,0
Sticta_andensis,0
Sticta_arachnofuliginosa,0
Sticta_arbuscula,0
Sticta_atroandensis,0
Sticta_beauvoisii,0
Sticta_brevior,0
Sticta_canariensis,0
Sticta_caperata,0
Sticta_carolinensis,0
Sticta_caulescens,0
Sticta_cinereoglauca,0
Sticta_cometia,0
Sticta_cometiella,0
Sticta_cyphellulata,0
Sticta_damicornis,0
Sticta_dilatata,0
Sticta_duplolimbata,0
Sticta_filix,0
Sticta_fragilinata,0
Sticta_fuliginosa,0
Sticta_gaudichaudia,0
Sticta_gracilis,0
Sticta_gyalocarpa,0
Sticta_hirta,0
Sticta_humboldtii,0
Sticta_hypochroa,0
Sticta_impressula,0
Sticta_isidiokunthii,0
Sticta_lacera,0
Sticta_latifrons,0
Sticta_leucoblepharis,0
Sticta_limbata,0
Sticta_lobarioides,0
Sticta_macrocyphellata,0
Sticta_macrophylla,0
Sticta_macrothallina,0
Sticta_maculofuliginosa,0
Sticta_martinii,0
Sticta_neopulmonarioides,0
Sticta_nylanderiana,0
Sticta_papillata,0
Sticta_parahumboldtii,0
Sticta_phyllidiokunthii,0
Sticta_pseudolobaria,0
Sticta_pulmonarioides,0
Sticta_rhizinata,0
Sticta_squamata,0
Sticta_subcaperata,0
Sticta_sublimbata,0
Sticta_subscrobiculata,0
Sticta_sylvatica,0
Sticta_tatamana,0
Sticta_tomentosa,0
Sticta_tunjensis,0
Sticta_variabilis,0
Sticta_viviana,0
Sticta_weigelii,0
Yoshimuriella_subdissecta,0
Leptochidium_albociliatum,0
Massalongia_carnosa,0
Polychidium_muscicola,0
Nephroma_antarcticum,0
Nephroma_arcticum,0
Nephroma_areolatum,0
Nephroma_australe,0
Nephroma_bellum,0
Nephroma_cellulosum,0
Nephroma_expallidum,0
Nephroma_flavorhizinatum,0
Nephroma_foliolatum,0
Nephroma_helveticum,0
Nephroma_hensseniae,0
Nephroma_isidiosum,0
Nephroma_laevigatum,0
Nephroma_occultum,0
Nephroma_parile,0
Nephroma_plumbeum,0
Nephroma_resupinatum,0
Nephroma_rufum,0
Nephroma_skottsbergii,0
Nephroma_squamigerum,0
Nephroma_sulcatum,0
Nephroma_tangeriense,0
Nephroma_tropicum,0
Nephroma_venosum,0
Nephroma_washingtoniense,0
Degelia_atlantica,0
Degelia_durietzii,0
Degelia_gayana,0
Degelia_plumbea,0
Erioderma_leylandii,0
Erioderma_verruculosum,0
Fuscoderma_amphibolum,0
Fuscoderma_applanatum,0
Fuscopannaria_ahlneri,0
Fuscopannaria_confusa,0
Fuscopannaria_ignobilis,0
Fuscopannaria_incisa,0
Fuscopannaria_leucosticta,0
Fuscopannaria_mediterranea,0
Fuscopannaria_praetermissa,0
Fuscopannaria_sampaiana,0
Joergensenia_cephalodina,0
Leciophysma_finmarkicum,0
Leciophysma_furfurascens,0
Leioderma_erythrocarpum,0
Leioderma_pycnophorum,0
Leptogidium_contortum,0
Leptogidium_dendriscum,0
Moelleropsis_nebulosa,0
Pannaria_andina,0
Pannaria_athroophylla,0
Pannaria_calophylla,0
Pannaria_conoplea,0
Pannaria_contorta,0
Pannaria_euphylla,0
Pannaria_farinosa,0
Pannaria_hookeri,0
Pannaria_isabellina,0
Pannaria_microphyllizans,0
Pannaria_pallida,0
Pannaria_rubiginella,0
Pannaria_rubiginosa,0
Pannaria_sphinctrina,0
Pannaria_tavaresii,0
Parmeliella_appalachensis,0
Parmeliella_miradorensis,0
Parmeliella_parvula,0
Parmeliella_triptophylla,0
Physma_byrsaeum,0
Physma_pseudoisidiatum,0
Physma_radians,0
Protopannaria_pezizoides,0
Psoroma_aphthosum,0
Psoroma_buchananii,0
Psoroma_cinnamomeum,0
Psoroma_fruticulosum,0
Psoroma_hispidulum,0
Psoroma_hypnorum,0
Psoroma_implexum,0
Psoroma_paleaceum,0
Psoroma_pholidotoides,0
Psoroma_tenue,0
Psorophorus_fuegiensis,0
Psorophorus_pholidotus,0
Ramalodium_succulentum,0
Santessoniella_polychidioides,0
Santessoniella_saximontana,0
Staurolemma_omphalarioides,0
Staurolemma_weberi,0
Steineropsis_alaskana,0
Xanthopsoroma_contextum,0
Xanthopsoroma_soccatum,0
Peltigera_aphthosa,0
Peltigera_britannica,0
Peltigera_canina,0
Peltigera_castanea,0
Peltigera_chionophila,0
Peltigera_cichoracea,0
Peltigera_cinnamomea,0
Peltigera_collina,0
Peltigera_continentalis,0
Peltigera_degenii,0
Peltigera_didactyla,0
Peltigera_dolichorrhiza,0
Peltigera_elisabethae,0
Peltigera_erioderma,0
Peltigera_evansiana,0
Peltigera_extenuata,0
Peltigera_frigida,0
Peltigera_frippii,0
Peltigera_gowardii,0
Peltigera_granulosa,0
Peltigera_horizontalis,0
Peltigera_hydrothyria,0
Peltigera_hymenina,0
Peltigera_koponenii,0
Peltigera_kristinssonii,0
Peltigera_laciniata,0
Peltigera_lambinonii,0
Peltigera_latopraetextata,0
Peltigera_lepidophora,0
Peltigera_leucophlebia,0
Peltigera_malacea,0
Peltigera_membranacea,0
Peltigera_monticola,0
Peltigera_montis_wilhelmii,0
Peltigera_nana,0
Peltigera_neckeri,0
Peltigera_neopolydactyla,0
Peltigera_nigripunctata,0
Peltigera_occidentalis,0
Peltigera_oceanica,0
Peltigera_pacifica,0
Peltigera_papuana,0
Peltigera_phyllidiosa,0
Peltigera_polydactyloides,0
Peltigera_polydactylon,0
Peltigera_ponojensis,0
Peltigera_praetextata,0
Peltigera_pulverulenta,0
Peltigera_retifoveata,0
Peltigera_rufescens,0
Peltigera_scabrosa,0
Peltigera_scabrosella,0
Peltigera_sumatrana,0
Peltigera_tereziana,0
Peltigera_ulcerata,0
Peltigera_venosa,0
Peltigera_weberi,0
Peltigera_wulingensis,0
Solorina_crocea,0
Solorina_saccata,0
Placynthium_flabellosum,0
Placynthium_nigrum,0
Placynthium_pannariellum,0
Placynthium_stenophyllum,0
Placynthium_tantaleum,0
Vahliella_californica,0
Vahliella_leucophaea,0
Vahliella_saubinetii,0
Catolechia_wahlenbergii,0
Poeltinula_cerebrina,0
Rhizocarpon_amphibium,0
Rhizocarpon_copelandii,0
Rhizocarpon_disporum,0
Rhizocarpon_distinctum,0
Rhizocarpon_geminatum,0
Rhizocarpon_geographicum,0
Rhizocarpon_hochstetteri,0
Rhizocarpon_lavatum,0
Rhizocarpon_nidificum,0
Rhizocarpon_norvegicum,0
Rhizocarpon_oederi,0
Rhizocarpon_petraeum,0
Rhizocarpon_polycarpum,0
Rhizocarpon_reductum,0
Rhizocarpon_sphaerosporum,0
Rhizocarpon_suomiense,0
Rhizocarpon_superficiale,0
Sporastatia_polyspora,0
Sporastatia_testudinea,0
Toensbergia_leucococca,0
Romjularia_lurida,0
Solenopsora_holophaea,0
Brigantiaea_ferruginea,0
Brigantiaea_fuscolutea,0
Brigantiaea_leucoxantha,0
Brigantiaea_tricolor,0
Letrouitia_domingensis,0
Letrouitia_flavidula,0
Letrouitia_parabola,0
Letrouitia_subvulpina,0
Letrouitia_transgressa,0
Letrouitia_vulpina,0
Austroblastenia_pauciseptata,0
Austroblastenia_pupa,0
Megaloblastenia_marginiflexa,0
Megalospora_admixta,0
Megalospora_austropacifica,0
Megalospora_coccodes,0
Megalospora_disjuncta,0
Megalospora_lopadioides,0
Megalospora_pruinata,0
Megalospora_pulverata,0
Megalospora_subtuberculosa,0
Megalospora_sulphurata,0
Megalospora_tuberculosa,0
Sipmaniella_sulphureofusca,0
Blastenia_ammiospila,0
Blastenia_circumpolaris,0
Blastenia_crenularia,0
Blastenia_herbidella,0
Blastenia_hungarica,0
Blastenia_subochracea,0
Bryoplaca_jungermanniae,0
Bryoplaca_sinapisperma,0
Bryoplaca_tetraspora,0
Caloplaca_aegaea,0
Caloplaca_aetnensis,0
Caloplaca_albolutescens,0
Caloplaca_albopruinosa,0
Caloplaca_albopustulata,0
Caloplaca_allochroa,0
Caloplaca_alociza,0
Caloplaca_aractina,0
Caloplaca_areolata,0
Caloplaca_atroflava,0
Caloplaca_australis,0
Caloplaca_badioreagens,0
Caloplaca_bicolor,0
Caloplaca_cancarixiticola,0
Caloplaca_ceracea,0
Caloplaca_chlorina,0
Caloplaca_cinnamomea,0
Caloplaca_cirrochroa,0
Caloplaca_concreticola,0
Caloplaca_conversa,0
Caloplaca_coralliza,0
Caloplaca_cretensis,0
Caloplaca_demissa,0
Caloplaca_diphyodes,0
Caloplaca_duplicata,0
Caloplaca_egeana,0
Caloplaca_erodens,0
Caloplaca_erythrantha,0
Caloplaca_erythrocarpa,0
Caloplaca_ferruginea,0
Caloplaca_furax,0
Caloplaca_furfuracea,0
Caloplaca_fuscoatroides,0
Caloplaca_fuscorufa,0
Caloplaca_gloriae,0
Caloplaca_haematites,0
Caloplaca_hanneshertelii,0
Caloplaca_isidiigera,0
Caloplaca_juniperina,0
Caloplaca_latzelii,0
Caloplaca_monacensis,0
Caloplaca_obscurella,0
Caloplaca_paulii,0
Caloplaca_peliophylla,0
Caloplaca_pelodella,0
Caloplaca_percrocata,0
Caloplaca_phaeothamnos,0
Caloplaca_pinicola,0
Caloplaca_reptans,0
Caloplaca_scabrosa,0
Caloplaca_soralifera,0
Caloplaca_sterilis,0
Caloplaca_stillicidiorum,0
Caloplaca_subalpina,0
Caloplaca_teicholyta,0
Caloplaca_thracopontica,0
Caloplaca_transcaspica,0
Caloplaca_turkuensis,0
Caloplaca_ulmorum,0
Caloplaca_variabilis,0
Caloplaca_xanthostigmoidea,0
Caloplaca_xerica,0
Fulgensia_poeltii,0
Gyalolechia_arizonica,0
Gyalolechia_aurea,0
Gyalolechia_bassiae,0
Gyalolechia_bracteata,0
Gyalolechia_canariensis,0
Gyalolechia_cranfieldii,0
Gyalolechia_desertorum,0
Gyalolechia_ehrenbergii,0
Gyalolechia_flavorubescens,0
Gyalolechia_flavovirescens,0
Gyalolechia_fulgens,0
Gyalolechia_fulgida,0
Gyalolechia_gomerana,0
Gyalolechia_lenae,0
Gyalolechia_oxneri,0
Gyalolechia_persimilis,0
Gyalolechia_pruinosa,0
Gyalolechia_stantonii,0
Gyalolechia_stipitata,0
Gyalolechia_subbracteata,0
Ioplaca_pindarensis,0
Leproplaca_chrysodeta,0
Leproplaca_obliterans,0
Leproplaca_proteus,0
Leproplaca_xantholyta,0
Pyrenodesmia_chalybaea,0
Rufoplaca_arenaria,0
Rufoplaca_oxfordensis,0
Rufoplaca_scotoplaca,0
Rufoplaca_subpallida,0
Rufoplaca_tristiuscula,0
Seirophora_aurantiaca,0
Seirophora_austroarabica,0
Seirophora_californica,0
Seirophora_contortuplicata,0
Seirophora_lacunosa,0
Seirophora_scorigena,0
Seirophora_stenophylla,0
Teloschistes_contortuplicatus,0
Teloschistes_villosus,0
Usnochroma_carphinea,0
Usnochroma_scoriophila,0
Variospora_aurantia,0
Variospora_dolomiticola,0
Variospora_erythrina,0
Variospora_flavescens,0
Variospora_glomerata,0
Variospora_macrocarpa,0
Variospora_thallincola,0
Variospora_velana,0
Brownliella_aequata,0
Brownliella_montisfracti,0
Caloplaca_chilensis,0
Caloplaca_digitaurea,0
Caloplaca_wetmorei,0
Caloplaca_whinrayi,0
Caloplaca_yarraensis,0
Filsoniana_australiensis,0
Filsoniana_rexfilsonii,0
Filsoniana_scarlatina,0
Follmannia_orthoclada,0
Haloplaca_britannica,0
Haloplaca_sorediella,0
Haloplaca_suaedae,0
Josefpoeltia_parva,0
Josefpoeltia_sorediosa,0
Kaernefia_albocrenulata,0
Kaernefia_gilfillaniorum,0
Kaernefia_kaernefeltii,0
Niorma_chrysophthalma,0
Scutaria_andina,0
Sirenophila_bermaguiana,0
Sirenophila_eos,0
Sirenophila_gallowayii,0
Sirenophila_gintarisi,0
Sirenophila_jackelixii,0
Sirenophila_maccarthyi,0
Sirenophila_tomareeana,0
Stellarangia_elegantissima,0
Stellarangia_namibensis,0
Stellarangia_testudinea,0
Teloschistes_arabicus,0
Teloschistes_capensis,0
Teloschistes_exilis,0
Teloschistes_fasciculatus,0
Teloschistes_flavicans,0
Teloschistes_hosseusianus,0
Teloschistes_hypoglaucus,0
Teloschistes_inflatus,0
Teloschistes_sieberianus,0
Teloschistes_velifer,0
Teloschistopsis_bonae_spei,0
Teloschistopsis_chrysocarpoides,0
Teloschistopsis_eudoxa,0
Villophora_isidioclada,0
Wetmoreana_appressa,0
Wetmoreana_decipioides,0
Wetmoreana_texana,0
Athallia_alnetorum,0
Athallia_cerinelloides,0
Athallia_holocarpa,0
Athallia_pyracea,0
Athallia_scopularis,0
Austroplaca_ambitiosa,0
Austroplaca_cirrochrooides,0
Austroplaca_darbishirei,0
Austroplaca_erecta,0
Austroplaca_hookeri,0
Austroplaca_johnstonii,0
Austroplaca_lucens,0
Austroplaca_millegrana,0
Austroplaca_soropelta,0
Calogaya_alaskensis,0
Calogaya_arnoldii,0
Calogaya_decipiens,0
Calogaya_lobulata,0
Calogaya_polycarpoides,0
Calogaya_pusilla,0
Calogaya_schistidii,0
Caloplaca_alcarum,0
Caloplaca_altoandina,0
Caloplaca_aquensis,0
Caloplaca_arcis,0
Caloplaca_arcisproxima,0
Caloplaca_arnoldiiconfusa,0
Caloplaca_austrocitrina,0
Caloplaca_biatorina,0
Caloplaca_borysthenica,0
Caloplaca_calcitrapa,0
Caloplaca_cerinella,0
Caloplaca_communis,0
Caloplaca_confusa,0
Caloplaca_coronata,0
Caloplaca_dichroa,0
Caloplaca_ferrarii,0
Caloplaca_flavocitrina,0
Caloplaca_geleverjae,0
Caloplaca_granulosa,0
Caloplaca_havaasii,0
Caloplaca_inconnexa,0
Caloplaca_interfulgens,0
Caloplaca_irrubescens,0
Caloplaca_lactea,0
Caloplaca_limonia,0
Caloplaca_maritima,0
Caloplaca_nashii,0
Caloplaca_nigromarina,0
Caloplaca_ora,0
Caloplaca_polycarpa,0
Caloplaca_rouxii,0
Caloplaca_saxicola,0
Caloplaca_scrobiculata,0
Caloplaca_scythica,0
Caloplaca_servitiana,0
Caloplaca_sublobulata,0
Caloplaca_thuringiaca,0
Caloplaca_tominii,0
Caloplaca_ulcerosa,0
Caloplaca_vitellinula,0
Cerothallia_luteoalba,0
Cerothallia_subluteoalba,0
Cerothallia_yorkensis,0
Dufourea_alexanderbaai,0
Dufourea_angustata,0
Dufourea_australis,0
Dufourea_bonae_spei,0
Dufourea_capensis,0
Dufourea_dissectula,0
Dufourea_filsonii,0
Dufourea_flammea,0
Dufourea_karrooensis,0
Dufourea_ligulata,0
Dufourea_turbinata,0
Flavoplaca_citrina,0
Flavoplaca_cranfieldii,0
Flavoplaca_kantvilasii,0
Flavoplaca_marina,0
Flavoplaca_mereschkowskiana,0
Flavoplaca_microthallina,0
Flavoplaca_navasiana,0
Flavoplaca_oasis,0
Flavoplaca_tavaresiana,0
Gondwania_cribrosa,0
Gondwania_regalis,0
Orientophila_loekoesii,0
Orientophila_subscopularis,0
Pachypeltis_castellana,0
Pachypeltis_cladodes,0
Pachypeltis_intrudens,0
Pachypeltis_invadens,0
Parvoplaca_athallina,0
Parvoplaca_suspiciosa,0
Parvoplaca_tiroliensis,0
Polycauliona_ascendens,0
Polycauliona_bolacina,0
Polycauliona_brattiae,0
Polycauliona_coralloides,0
Polycauliona_flavogranulosa,0
Polycauliona_ignea,0
Polycauliona_impolita,0
Polycauliona_inconspecta,0
Polycauliona_kaernefeltii,0
Polycauliona_ludificans,0
Polycauliona_luteominia,0
Polycauliona_phlogina,0
Polycauliona_pollinarioides,0
Polycauliona_polycarpa,0
Polycauliona_rosei,0
Polycauliona_stellata,0
Polycauliona_tenuiloba,0
Polycauliona_thamnodes,0
Polycauliona_verruculifera,0
Rusavskia_sorediata,0
Shackletonia_buelliae,0
Shackletonia_hertelii,0
Shackletonia_insignis,0
Shackletonia_sauronii,0
Shackletonia_siphonospora,0
Solitaria_chrysophthalma,0
Squamulea_galactophylla,0
Squamulea_kiamae,0
Squamulea_parviloba,0
Squamulea_squamosa,0
Squamulea_subsoluta,0
Xanthocarpia_crenulatella,0
Xanthocarpia_epigaea,0
Xanthocarpia_erichansenii,0
Xanthocarpia_feracissima,0
Xanthocarpia_marmorata,0
Xanthocarpia_ochracea,0
Xanthomendoza_aphrodites,0
Xanthomendoza_borealis,0
Xanthomendoza_fallax,0
Xanthomendoza_fulva,0
Xanthomendoza_galericulata,0
Xanthomendoza_hasseana,0
Xanthomendoza_hermonii,0
Xanthomendoza_mendozae,0
Xanthomendoza_novozelandica,0
Xanthomendoza_oregana,0
Xanthomendoza_poeltii,0
Xanthomendoza_trachyphylla,0
Xanthomendoza_weberi,0
Xanthopeltis_rupicola,0
Xanthoria_alaskana,0
Xanthoria_alfredii,0
Xanthoria_aureola,0
Xanthoria_calcicola,0
Xanthoria_coomae,0
Xanthoria_coppinsii,0
Xanthoria_digitata,0
Xanthoria_ectaneoides,0
Xanthoria_elixii,0
Xanthoria_inflata,0
Xanthoria_mawsonii,0
Xanthoria_mediterranea,0
Xanthoria_monofoliosa,0
Xanthoria_montana,0
Xanthoria_papillifera,0
Xanthoria_parietina,0
Xanthoria_resendei,0
Xanthoria_sogdiana,0
Xanthoria_streimannii,0
Xanthoria_ucrainica,0
Xanthoria_ulophyllodes,0
Arctomia_borbonica,0
Arctomia_delicatula,0
Arctomia_interfixa,0
Arctomia_teretiuscula,0
Collema_fasciculare,0
Gregorella_humida,0
Wawea_fruticulosa,0
Anzina_carneonivea,0
Arthrorhaphis_citrinella,0
Anamylopsora_pulcherrima,0
Ainoa_geochroa,0
Ainoa_mooreana,0
Baeomyces_heteromorphus,0
Baeomyces_rufus,0
Phyllobaeis_erythrella,0
Phyllobaeis_imbricata,0
Cameronia_pertusarioides,0
Cameronia_tecta,0
Hymenelia_epulotica,1
Hymenelia_lacustris,0
Tremolecia_atrata,0
Claviradulomyces_dabeicola,0
Claviradulomyces_xylopiae,0
Coenogonium_disjunctum,1
Coenogonium_flavicans,1
Coenogonium_leprieurii,1
Coenogonium_luteum,1
Coenogonium_pineti,1
Coenogonium_subzonatum,1
Cryptodiscus_microstomus,0
Cryptodiscus_rhopaloides,0
Clandestinotrema_clandestinum,1
Clandestinotrema_leucomelaenum,1
Clandestinotrema_stylothecium,1
Cruentotrema_thailandicum,1
Dyplolabia_afzelii,1
Enigmotrema_rubrum,1
Fissurina_aggregatula,1
Fissurina_astroisidiata,1
Fissurina_comparimuralis,1
Fissurina_dumastii,1
Fissurina_dumastioides,1
Fissurina_illiterata,1
Fissurina_inabensis,1
Fissurina_insidiosa,1
Fissurina_inspersa,1
Fissurina_marginata,1
Fissurina_nigrolabiata,1
Fissurina_nitidescens,1
Fissurina_pseudostromatica,1
Fissurina_rufula,1
Fissurina_triticea,1
Ocellularia_cruentata,1
Pycnotrema_pycnoporellum,1
Aderkomyces_heterellus,0
Asterothyrium_longisporum,0
Aulaxina_minuta,0
Aulaxina_quadrangula,0
Calenia_monospora,0
Calenia_phyllogena,0
Echinoplaca_diffluens,0
Echinoplaca_epiphylla,0
Echinoplaca_leucotrichoides,0
Echinoplaca_lucernifera,0
Echinoplaca_strigulacea,0
Gomphillus_calycioides,0
Gomphillus_ophiosporus,0
Gyalectidium_catenulatum,0
Gyalectidium_imperfectum,0
Gyalidea_fritzei,0
Gyalidea_hyalinus,0
Gyalideopsis_vulgaris,0
Tricharia_amazonum,0
Tricharia_longispora,0
Tricharia_vainioi,0
Acanthothecis_abaphoides,1
Acanthothecis_aurantiaca,1
Acanthothecis_hololeucoides,1
Acanthothecis_peplophora,1
Acanthothecis_poitaeoides,1
Acanthothecis_socotrana,1
Acanthotrema_brasilianum,1
Acanthotrema_kalbii,1
Ampliotrema_amplius,1
Ampliotrema_auratum,1
Ampliotrema_lepadinoides,1
Ampliotrema_megalostoma,1
Astrochapsa_astroidea,1
Astrochapsa_pseudophlyctis,1
Astrochapsa_zahlbruckneri,1
Carbacanthographis_alloafzelii,1
Carbacanthographis_chionophora,1
Carbacanthographis_stictica,1
Chapsa_alborosella,1
Chapsa_dilatata,1
Chapsa_indica,1
Chapsa_laceratula,1
Chapsa_leprocarpa,1
Chapsa_mastersonii,1
Chapsa_megalophthalma,1
Chapsa_meridensis,1
Chapsa_niveocarpa,1
Chapsa_patens,1
Chapsa_phlyctidioides,1
Chapsa_platycarpa,1
Chapsa_pulchra,1
Chapsa_sublilacina,1
Chapsa_thallotrema,1
Chroodiscus_argillaceus,1
Chroodiscus_australiensis,1
Chroodiscus_coccineus,1
Chroodiscus_defectus,1
Chroodiscus_homchantarae,1
Chroodiscus_khaolungensis,1
Chroodiscus_khaosokensis,1
Chroodiscus_parvisporus,1
Chroodiscus_verrucosus,1
Compositrema_cerebriforme,1
Compositrema_thailandicum,1
Crutarndina_petractoides,1
Diorygma_antillarum,1
Diorygma_circumfusum,1
Diorygma_hieroglyphicum,1
Diorygma_junghuhnii,1
Diorygma_microsporum,1
Diorygma_minisporum,1
Diorygma_poitaei,1
Diorygma_pruinosum,1
Diorygma_sipmanii,1
Diorygma_tibellii,1
Diploschistes_actinostomus,0
Diploschistes_aeneus,0
Diploschistes_badius,0
Diploschistes_caesioplumbeus,0
Diploschistes_candidissimus,0
Diploschistes_cinereocaesius,0
Diploschistes_diacapsis,0
Diploschistes_diploschistoides,0
Diploschistes_elixii,0
Diploschistes_euganeus,0
Diploschistes_gypsaceus,0
Diploschistes_hensseniae,0
Diploschistes_muscorum,0
Diploschistes_neutrophilus,0
Diploschistes_ocellatus,0
Diploschistes_rampoddensis,0
Diploschistes_scruposus,0
Diploschistes_sticticus,0
Diploschistes_thunbergianus,0
Fibrillithecis_gibbosa,1
Glaucotrema_glaucophaeum,1
Glyphis_cicatricosa,1
Glyphis_scyphulifera,1
Glyphis_substriatula,1
Graphis_albissima,1
Graphis_anfractuosa,1
Graphis_angustata,1
Graphis_caesiella,1
Graphis_centrifuga,1
Graphis_chrysocarpa,1
Graphis_cinerea,1
Graphis_cleistoblephara,1
Graphis_dichotoma,1
Graphis_disserpens,1
Graphis_dupaxana,1
Graphis_furcata,1
Graphis_handelii,1
Graphis_illinata,1
Graphis_implicata,1
Graphis_japonica,1
Graphis_leptoclada,1
Graphis_librata,1
Graphis_pavoniana,1
Graphis_pseudocinerea,1
Graphis_pseudoserpens,1
Graphis_rhizocola,1
Graphis_rimulosa,1
Graphis_ruiziana,1
Graphis_scripta,1
Graphis_streblocarpa,1
Graphis_tenella,1
Graphis_tsunodae,1
Graphis_vestitoides,1
Graphis_xanthospora,1
Gyrotrema_wirthii,1
Halegrapha_chimaera,1
Heiomasia_seaveyorum,1
Heiomasia_sipmanii,1
Hemithecium_aphaneomicrosporum,1
Hemithecium_chlorocarpum,1
Hemithecium_implicatum,1
Hemithecium_plicosum,1
Hemithecium_rufopallidum,1
Leiorreuma_hypomelaenum,1
Leiorreuma_sericeum,1
Leptotrema_wightii,1
Leucodecton_albidulum,1
Leucodecton_anamalaiense,1
Leucodecton_compunctellum,1
Leucodecton_glaucescens,1
Leucodecton_occultum,1
Leucodecton_phaeosporum,1
Leucodecton_sordidescens,1
Leucodecton_subcompunctum,1
Mangoldia_australiana,1
Melanotopelia_rugosa,1
Melanotrema_platystomum,1
Myriochapsa_psoromica,1
Myriotrema_album,1
Myriotrema_bahianum,1
Myriotrema_cinereum,1
Myriotrema_erodens,1
Myriotrema_halei,1
Myriotrema_insigne,1
Myriotrema_laeviusculum,1
Myriotrema_microporum,1
Myriotrema_myrioporoides,1
Myriotrema_olivaceum,1
Myriotrema_peninsulae,1
Myriotrema_santessonii,1
Myriotrema_subconforme,1
Myriotrema_urceolare,1
Nadvornikia_hawaiiensis,1
Nitidochapsa_leprieurii,1
Ocellularia_actinota,1
Ocellularia_albocincta,1
Ocellularia_albula,1
Ocellularia_allosporoides,1
Ocellularia_arecae,1
Ocellularia_auberianoides,1
Ocellularia_baileyi,1
Ocellularia_bonplandii,1
Ocellularia_carassensis,1
Ocellularia_cavata,1
Ocellularia_chiriquiensis,1
Ocellularia_cicra,1
Ocellularia_confluens,1
Ocellularia_conformalis,1
Ocellularia_conformis,1
Ocellularia_diacida,1
Ocellularia_dolichotata,1
Ocellularia_domingensis,1
Ocellularia_emersa,1
Ocellularia_endomelaena,1
Ocellularia_eumorpha,1
Ocellularia_fecunda,1
Ocellularia_fenestrata,1
Ocellularia_fumosa,1
Ocellularia_garoana,1
Ocellularia_gerardii,1
Ocellularia_henatomma,1
Ocellularia_interponenda,1
Ocellularia_interposita,1
Ocellularia_laeviusculoides,1
Ocellularia_massalongoi,1
Ocellularia_mauretiana,1
Ocellularia_meiosperma,1
Ocellularia_microascidia,1
Ocellularia_microsorediata,1
Ocellularia_microstoma,1
Ocellularia_minutula,1
Ocellularia_natashae,1
Ocellularia_neopertusariiformis,1
Ocellularia_obturascens,1
Ocellularia_papillata,1
Ocellularia_percolumellata,1
Ocellularia_perforata,1
Ocellularia_pertusariiformis,1
Ocellularia_petrinensis,1
Ocellularia_plicata,1
Ocellularia_pluriporoides,1
Ocellularia_polillensis,1
Ocellularia_polydisca,1
Ocellularia_postposita,1
Ocellularia_praestans,1
Ocellularia_profunda,1
Ocellularia_psorbarroensis,1
Ocellularia_pustulata,1
Ocellularia_pyrenuloides,1
Ocellularia_rhicnoporoides,1
Ocellularia_rhodostroma,1
Ocellularia_rimosa,1
Ocellularia_subemersa,1
Ocellularia_subpraestans,1
Ocellularia_subterebrata,1
Ocellularia_terebrata,1
Ocellularia_thelotremoides,1
Ocellularia_thryptica,1
Ocellularia_urceolaris,1
Ocellularia_violacea,1
Ocellularia_viridipallens,1
Ocellularia_vizcayensis,1
Ocellularia_wirthii,1
Pallidogramme_chlorocarpoides,1
Pallidogramme_chrysenteron,1
Phaeographis_alcicornis,1
Phaeographis_asteroides,1
Phaeographis_brasiliensis,1
Phaeographis_caesioradians,1
Phaeographis_decipiens,1
Phaeographis_dendritica,1
Phaeographis_elliptica,1
Phaeographis_flavescens,1
Phaeographis_intricans,1
Phaeographis_lecanographa,1
Phaeographis_leiogrammodes,1
Phaeographis_leprieurii,1
Phaeographis_lobata,1
Phaeographis_planata,1
Phaeographis_platycarpa,1
Phaeographis_scalpturata,1
Phaeographis_schizoloma,1
Phaeographis_subfulgurata,1
Phaeographopsis_palaeotropica,1
Platygramme_australiensis,1
Platygramme_caesiopruinosa,1
Platygramme_impudica,1
Platygramme_praestans,1
Platythecium_grammitis,1
Platythecium_leiogramma,1
Pseudochapsa_esslingeri,1
Redingeria_glaucoglyphica,1
Redingeria_microspora,1
Reimnitzia_santensis,1
Rhabdodiscus_granulosus,1
Rhabdodiscus_integer,1
Rhabdodiscus_isidiiferus,1
Rhabdodiscus_marivelensis,1
Rhabdodiscus_schizostomus,1
Rhabdodiscus_subcavatus,1
Sarcographa_difformis,1
Sarcographa_fenicis,1
Sarcographa_heteroclita,1
Sarcographa_labyrinthica,1
Sarcographa_ramificans,1
Sarcographa_tricosa,1
Sarcographina_glyphiza,1
Schistophoron_tenue,1
Schizotrema_guadeloupense,1
