edited_name,PrimaryTrebouxiophyceae
Pseudocyphellaria_endochrysea,1
Pseudocyphellaria_episticta,1
Pseudocyphellaria_faveolata,1
Pseudocyphellaria_fimbriatoides,0
Pseudocyphellaria_freycinetii,1
Pseudocyphellaria_glabra,1
Pseudocyphellaria_granulata,1
Pseudocyphellaria_hirsuta,0
Pseudocyphellaria_homoeophylla,1
Pseudocyphellaria_hookeri,0
Pseudocyphellaria_intricata,0
Pseudocyphellaria_knightii,0
Pseudocyphellaria_lechleri,0
Pseudocyphellaria_lindsayi,1
Pseudocyphellaria_lividofusca,1
Pseudocyphellaria_maculata,0
Pseudocyphellaria_mallota,0
Pseudocyphellaria_multifida,1
Pseudocyphellaria_murrayi,0
Pseudocyphellaria_neglecta,0
Pseudocyphellaria_obvoluta,1
Pseudocyphellaria_perpetua,0
Pseudocyphellaria_pickeringii,1
Pseudocyphellaria_pilosella,0
Pseudocyphellaria_poculifera,1
Pseudocyphellaria_rainierensis,1
Pseudocyphellaria_rufovirescens,1
Pseudocyphellaria_scabrosa,0
Pseudocyphellaria_wilkinsii,1
Sticta_ambavillaria,0
Sticta_andensis,0
Sticta_arachnofuliginosa,0
Sticta_arbuscula,0
Sticta_atroandensis,0
Sticta_beauvoisii,0
Sticta_brevior,0
Sticta_canariensis,1
Sticta_caperata,1
Sticta_carolinensis,0
Sticta_caulescens,0
Sticta_cinereoglauca,1
Sticta_cometia,0
Sticta_cometiella,0
Sticta_cyphellulata,0
Sticta_damicornis,1
Sticta_dilatata,0
Sticta_duplolimbata,0
Sticta_filix,1
Sticta_fragilinata,0
Sticta_fuliginosa,0
Sticta_gaudichaudia,0
Sticta_gracilis,1
Sticta_gyalocarpa,0
Sticta_hirta,0
Sticta_humboldtii,0
Sticta_hypochroa,0
Sticta_impressula,0
Sticta_isidiokunthii,0
Sticta_lacera,1
Sticta_latifrons,1
Sticta_leucoblepharis,0
Sticta_limbata,0
Sticta_lobarioides,1
Sticta_macrocyphellata,0
Sticta_macrophylla,0
Sticta_macrothallina,1
Sticta_maculofuliginosa,0
Sticta_martinii,1
Sticta_neopulmonarioides,1
Sticta_nylanderiana,0
Sticta_papillata,0
Sticta_parahumboldtii,0
Sticta_phyllidiokunthii,1
Sticta_pseudolobaria,1
Sticta_pulmonarioides,1
Sticta_rhizinata,0
Sticta_squamata,1
Sticta_subcaperata,1
Sticta_sublimbata,0
Sticta_subscrobiculata,1
Sticta_sylvatica,0
Sticta_tatamana,1
Sticta_tomentosa,0
Sticta_tunjensis,0
Sticta_variabilis,1
Sticta_viviana,0
Sticta_weigelii,0
Yoshimuriella_subdissecta,1
Leptochidium_albociliatum,0
Massalongia_carnosa,0
Polychidium_muscicola,0
Nephroma_antarcticum,1
Nephroma_arcticum,1
Nephroma_areolatum,0
Nephroma_australe,1
Nephroma_bellum,0
Nephroma_cellulosum,0
Nephroma_expallidum,1
Nephroma_flavorhizinatum,0
Nephroma_foliolatum,0
Nephroma_helveticum,0
Nephroma_hensseniae,0
Nephroma_isidiosum,0
Nephroma_laevigatum,0
Nephroma_occultum,0
Nephroma_parile,0
Nephroma_plumbeum,0
Nephroma_resupinatum,0
Nephroma_rufum,0
Nephroma_skottsbergii,1
Nephroma_squamigerum,0
Nephroma_sulcatum,0
Nephroma_tangeriense,1
Nephroma_tropicum,0
Nephroma_venosum,0
Nephroma_washingtoniense,0
Degelia_atlantica,0
Degelia_durietzii,0
Degelia_gayana,0
Degelia_plumbea,0
Erioderma_leylandii,0
Erioderma_verruculosum,0
Fuscoderma_amphibolum,0
Fuscoderma_applanatum,0
Fuscopannaria_ahlneri,0
Fuscopannaria_confusa,0
Fuscopannaria_ignobilis,0
Fuscopannaria_incisa,0
Fuscopannaria_leucosticta,0
Fuscopannaria_mediterranea,0
Fuscopannaria_praetermissa,0
Fuscopannaria_sampaiana,0
Joergensenia_cephalodina,1
Leciophysma_finmarkicum,0
Leciophysma_furfurascens,0
Leioderma_erythrocarpum,0
Leioderma_pycnophorum,0
Leptogidium_contortum,0
Leptogidium_dendriscum,0
Moelleropsis_nebulosa,0
Pannaria_andina,1
Pannaria_athroophylla,1
Pannaria_calophylla,1
Pannaria_conoplea,0
Pannaria_contorta,1
Pannaria_euphylla,1
Pannaria_farinosa,1
Pannaria_hookeri,0
Pannaria_isabellina,1
Pannaria_microphyllizans,1
Pannaria_pallida,1
Pannaria_rubiginella,0
Pannaria_rubiginosa,0
Pannaria_sphinctrina,1
Pannaria_tavaresii,0
Parmeliella_appalachensis,0
Parmeliella_miradorensis,0
Parmeliella_parvula,0
Parmeliella_triptophylla,0
Physma_byrsaeum,0
Physma_pseudoisidiatum,0
Physma_radians,0
Protopannaria_pezizoides,0
Psoroma_aphthosum,1
Psoroma_buchananii,1
Psoroma_cinnamomeum,1
Psoroma_fruticulosum,1
Psoroma_hispidulum,1
Psoroma_hypnorum,1
Psoroma_implexum,1
Psoroma_paleaceum,1
Psoroma_pholidotoides,1
Psoroma_tenue,1
Psorophorus_fuegiensis,1
Psorophorus_pholidotus,1
Ramalodium_succulentum,0
Santessoniella_polychidioides,0
Santessoniella_saximontana,0
Staurolemma_omphalarioides,0
Staurolemma_weberi,0
Steineropsis_alaskana,0
Xanthopsoroma_contextum,1
Xanthopsoroma_soccatum,1
Peltigera_aphthosa,1
Peltigera_britannica,1
Peltigera_canina,0
Peltigera_castanea,0
Peltigera_chionophila,1
Peltigera_cichoracea,0
Peltigera_cinnamomea,0
Peltigera_collina,0
Peltigera_continentalis,0
Peltigera_degenii,0
Peltigera_didactyla,0
Peltigera_dolichorrhiza,0
Peltigera_elisabethae,0
Peltigera_erioderma,0
Peltigera_evansiana,0
Peltigera_extenuata,0
Peltigera_frigida,0
Peltigera_frippii,0
Peltigera_gowardii,0
Peltigera_granulosa,0
Peltigera_horizontalis,0
Peltigera_hydrothyria,0
Peltigera_hymenina,0
Peltigera_koponenii,0
Peltigera_kristinssonii,0
Peltigera_laciniata,0
Peltigera_lambinonii,0
Peltigera_latopraetextata,0
Peltigera_lepidophora,0
Peltigera_leucophlebia,1
Peltigera_malacea,0
Peltigera_membranacea,0
Peltigera_monticola,0
Peltigera_montis_wilhelmii,0
Peltigera_nana,0
Peltigera_neckeri,0
Peltigera_neopolydactyla,0
Peltigera_nigripunctata,1
Peltigera_occidentalis,0
Peltigera_oceanica,0
Peltigera_pacifica,0
Peltigera_papuana,0
Peltigera_phyllidiosa,0
Peltigera_polydactyloides,0
Peltigera_polydactylon,0
Peltigera_ponojensis,0
Peltigera_praetextata,0
Peltigera_pulverulenta,0
Peltigera_retifoveata,0
Peltigera_rufescens,0
Peltigera_scabrosa,0
Peltigera_scabrosella,0
Peltigera_sumatrana,0
Peltigera_tereziana,0
Peltigera_ulcerata,0
Peltigera_venosa,1
Peltigera_weberi,0
Peltigera_wulingensis,0
Solorina_crocea,1
Solorina_saccata,1
Placynthium_flabellosum,0
Placynthium_nigrum,0
Placynthium_pannariellum,0
Placynthium_stenophyllum,0
Placynthium_tantaleum,0
Vahliella_californica,0
Vahliella_leucophaea,0
Vahliella_saubinetii,0
Catolechia_wahlenbergii,1
Poeltinula_cerebrina,1
Rhizocarpon_amphibium,1
Rhizocarpon_copelandii,1
Rhizocarpon_disporum,1
Rhizocarpon_distinctum,1
Rhizocarpon_geminatum,1
Rhizocarpon_geographicum,1
Rhizocarpon_hochstetteri,1
Rhizocarpon_lavatum,1
Rhizocarpon_nidificum,1
Rhizocarpon_norvegicum,1
Rhizocarpon_oederi,1
Rhizocarpon_petraeum,1
Rhizocarpon_polycarpum,1
Rhizocarpon_reductum,1
Rhizocarpon_sphaerosporum,1
Rhizocarpon_suomiense,1
Rhizocarpon_superficiale,1
Sporastatia_polyspora,1
Sporastatia_testudinea,1
Toensbergia_leucococca,1
Romjularia_lurida,1
Solenopsora_holophaea,1
Brigantiaea_ferruginea,1
Brigantiaea_fuscolutea,1
Brigantiaea_leucoxantha,1
Brigantiaea_tricolor,1
Letrouitia_domingensis,1
Letrouitia_flavidula,1
Letrouitia_parabola,1
Letrouitia_subvulpina,1
Letrouitia_transgressa,1
Letrouitia_vulpina,1
Austroblastenia_pauciseptata,1
Austroblastenia_pupa,1
Megaloblastenia_marginiflexa,1
Megalospora_admixta,1
Megalospora_austropacifica,1
Megalospora_coccodes,1
Megalospora_disjuncta,1
Megalospora_lopadioides,1
Megalospora_pruinata,1
Megalospora_pulverata,1
Megalospora_subtuberculosa,1
Megalospora_sulphurata,1
Megalospora_tuberculosa,1
Sipmaniella_sulphureofusca,1
Blastenia_ammiospila,1
Blastenia_circumpolaris,1
Blastenia_crenularia,1
Blastenia_herbidella,1
Blastenia_hungarica,1
Blastenia_subochracea,1
Bryoplaca_jungermanniae,1
Bryoplaca_sinapisperma,1
Bryoplaca_tetraspora,1
Caloplaca_aegaea,1
Caloplaca_aetnensis,1
Caloplaca_albolutescens,1
Caloplaca_albopruinosa,1
Caloplaca_albopustulata,1
Caloplaca_allochroa,1
Caloplaca_alociza,1
Caloplaca_aractina,1
Caloplaca_areolata,1
Caloplaca_atroflava,1
Caloplaca_australis,1
Caloplaca_badioreagens,1
Caloplaca_bicolor,1
Caloplaca_cancarixiticola,1
Caloplaca_ceracea,1
Caloplaca_chlorina,1
Caloplaca_cinnamomea,1
Caloplaca_cirrochroa,1
Caloplaca_concreticola,1
Caloplaca_conversa,1
Caloplaca_coralliza,1
Caloplaca_cretensis,1
Caloplaca_demissa,1
Caloplaca_diphyodes,1
Caloplaca_duplicata,1
Caloplaca_egeana,1
Caloplaca_erodens,1
Caloplaca_erythrantha,1
Caloplaca_erythrocarpa,1
Caloplaca_ferruginea,1
Caloplaca_furax,1
Caloplaca_furfuracea,1
Caloplaca_fuscoatroides,1
Caloplaca_fuscorufa,1
Caloplaca_gloriae,1
Caloplaca_haematites,1
Caloplaca_hanneshertelii,1
Caloplaca_isidiigera,1
Caloplaca_juniperina,1
Caloplaca_latzelii,1
Caloplaca_monacensis,1
Caloplaca_obscurella,1
Caloplaca_paulii,1
Caloplaca_peliophylla,1
Caloplaca_pelodella,1
Caloplaca_percrocata,1
Caloplaca_phaeothamnos,1
Caloplaca_pinicola,1
Caloplaca_reptans,1
Caloplaca_scabrosa,1
Caloplaca_soralifera,1
Caloplaca_sterilis,1
Caloplaca_stillicidiorum,1
Caloplaca_subalpina,1
Caloplaca_teicholyta,1
Caloplaca_thracopontica,1
Caloplaca_transcaspica,1
Caloplaca_turkuensis,1
Caloplaca_ulmorum,1
Caloplaca_variabilis,1
Caloplaca_xanthostigmoidea,1
Caloplaca_xerica,1
Fulgensia_poeltii,1
Gyalolechia_arizonica,1
Gyalolechia_aurea,1
Gyalolechia_bassiae,1
Gyalolechia_bracteata,1
Gyalolechia_canariensis,1
Gyalolechia_cranfieldii,1
Gyalolechia_desertorum,1
Gyalolechia_ehrenbergii,1
Gyalolechia_flavorubescens,1
Gyalolechia_flavovirescens,1
Gyalolechia_fulgens,1
Gyalolechia_fulgida,1
Gyalolechia_gomerana,1
Gyalolechia_lenae,1
Gyalolechia_oxneri,1
Gyalolechia_persimilis,1
Gyalolechia_pruinosa,1
Gyalolechia_stantonii,1
Gyalolechia_stipitata,1
Gyalolechia_subbracteata,1
Ioplaca_pindarensis,1
Leproplaca_chrysodeta,1
Leproplaca_obliterans,1
Leproplaca_proteus,1
Leproplaca_xantholyta,1
Pyrenodesmia_chalybaea,1
Rufoplaca_arenaria,1
Rufoplaca_oxfordensis,1
Rufoplaca_scotoplaca,1
Rufoplaca_subpallida,1
Rufoplaca_tristiuscula,1
Seirophora_aurantiaca,1
Seirophora_austroarabica,1
Seirophora_californica,1
Seirophora_contortuplicata,1
Seirophora_lacunosa,1
Seirophora_scorigena,1
Seirophora_stenophylla,1
Teloschistes_contortuplicatus,1
Teloschistes_villosus,1
Usnochroma_carphinea,1
Usnochroma_scoriophila,1
Variospora_aurantia,1
Variospora_dolomiticola,1
Variospora_erythrina,1
Variospora_flavescens,1
Variospora_glomerata,1
Variospora_macrocarpa,1
Variospora_thallincola,1
Variospora_velana,1
Brownliella_aequata,1
Brownliella_montisfracti,1
Caloplaca_chilensis,1
Caloplaca_digitaurea,1
Caloplaca_wetmorei,1
Caloplaca_whinrayi,1
Caloplaca_yarraensis,1
Filsoniana_australiensis,1
Filsoniana_rexfilsonii,1
Filsoniana_scarlatina,1
Follmannia_orthoclada,1
Haloplaca_britannica,1
Haloplaca_sorediella,1
Haloplaca_suaedae,1
Josefpoeltia_parva,1
Josefpoeltia_sorediosa,1
Kaernefia_albocrenulata,1
Kaernefia_gilfillaniorum,1
Kaernefia_kaernefeltii,1
Niorma_chrysophthalma,1
Scutaria_andina,1
Sirenophila_bermaguiana,1
Sirenophila_eos,1
Sirenophila_gallowayii,1
Sirenophila_gintarisi,1
Sirenophila_jackelixii,1
Sirenophila_maccarthyi,1
Sirenophila_tomareeana,1
Stellarangia_elegantissima,1
Stellarangia_namibensis,1
Stellarangia_testudinea,1
Teloschistes_arabicus,1
Teloschistes_capensis,1
Teloschistes_exilis,1
Teloschistes_fasciculatus,1
Teloschistes_flavicans,1
Teloschistes_hosseusianus,1
Teloschistes_hypoglaucus,1
Teloschistes_inflatus,1
Teloschistes_sieberianus,1
Teloschistes_velifer,1
Teloschistopsis_bonae_spei,1
Teloschistopsis_chrysocarpoides,1
Teloschistopsis_eudoxa,1
Villophora_isidioclada,1
Wetmoreana_appressa,1
Wetmoreana_decipioides,1
Wetmoreana_texana,1
Athallia_alnetorum,1
Athallia_cerinelloides,1
Athallia_holocarpa,1
Athallia_pyracea,1
Athallia_scopularis,1
Austroplaca_ambitiosa,1
Austroplaca_cirrochrooides,1
Austroplaca_darbishirei,1
Austroplaca_erecta,1
Austroplaca_hookeri,1
Austroplaca_johnstonii,1
Austroplaca_lucens,1
Austroplaca_millegrana,1
Austroplaca_soropelta,1
Calogaya_alaskensis,1
Calogaya_arnoldii,1
Calogaya_decipiens,1
Calogaya_lobulata,1
Calogaya_polycarpoides,1
Calogaya_pusilla,1
Calogaya_schistidii,1
Caloplaca_alcarum,1
Caloplaca_altoandina,1
Caloplaca_aquensis,1
Caloplaca_arcis,1
Caloplaca_arcisproxima,1
Caloplaca_arnoldiiconfusa,1
Caloplaca_austrocitrina,1
Caloplaca_biatorina,1
Caloplaca_borysthenica,1
Caloplaca_calcitrapa,1
Caloplaca_cerinella,1
Caloplaca_communis,1
Caloplaca_confusa,1
Caloplaca_coronata,1
Caloplaca_dichroa,1
Caloplaca_ferrarii,1
Caloplaca_flavocitrina,1
Caloplaca_geleverjae,1
Caloplaca_granulosa,1
Caloplaca_havaasii,1
Caloplaca_inconnexa,1
Caloplaca_interfulgens,1
Caloplaca_irrubescens,1
Caloplaca_lactea,1
Caloplaca_limonia,1
Caloplaca_maritima,1
Caloplaca_nashii,1
Caloplaca_nigromarina,1
Caloplaca_ora,1
Caloplaca_polycarpa,1
Caloplaca_rouxii,1
Caloplaca_saxicola,1
Caloplaca_scrobiculata,1
Caloplaca_scythica,1
Caloplaca_servitiana,1
Caloplaca_sublobulata,1
Caloplaca_thuringiaca,1
Caloplaca_tominii,1
Caloplaca_ulcerosa,1
Caloplaca_vitellinula,1
Cerothallia_luteoalba,1
Cerothallia_subluteoalba,1
Cerothallia_yorkensis,1
Dufourea_alexanderbaai,1
Dufourea_angustata,1
Dufourea_australis,1
Dufourea_bonae_spei,1
Dufourea_capensis,1
Dufourea_dissectula,1
Dufourea_filsonii,1
Dufourea_flammea,1
Dufourea_karrooensis,1
Dufourea_ligulata,1
Dufourea_turbinata,1
Flavoplaca_citrina,1
Flavoplaca_cranfieldii,1
Flavoplaca_kantvilasii,1
Flavoplaca_marina,1
Flavoplaca_mereschkowskiana,1
Flavoplaca_microthallina,1
Flavoplaca_navasiana,1
Flavoplaca_oasis,1
Flavoplaca_tavaresiana,1
Gondwania_cribrosa,1
Gondwania_regalis,1
Orientophila_loekoesii,1
Orientophila_subscopularis,1
Pachypeltis_castellana,1
Pachypeltis_cladodes,1
Pachypeltis_intrudens,1
Pachypeltis_invadens,1
Parvoplaca_athallina,1
Parvoplaca_suspiciosa,1
Parvoplaca_tiroliensis,1
Polycauliona_ascendens,1
Polycauliona_bolacina,1
Polycauliona_brattiae,1
Polycauliona_coralloides,1
Polycauliona_flavogranulosa,1
Polycauliona_ignea,1
Polycauliona_impolita,1
Polycauliona_inconspecta,1
Polycauliona_kaernefeltii,1
Polycauliona_ludificans,1
Polycauliona_luteominia,1
Polycauliona_phlogina,1
Polycauliona_pollinarioides,1
Polycauliona_polycarpa,1
Polycauliona_rosei,1
Polycauliona_stellata,1
Polycauliona_tenuiloba,1
Polycauliona_thamnodes,1
Polycauliona_verruculifera,1
Rusavskia_sorediata,1
Shackletonia_buelliae,1
Shackletonia_hertelii,1
Shackletonia_insignis,1
Shackletonia_sauronii,1
Shackletonia_siphonospora,1
Solitaria_chrysophthalma,1
Squamulea_galactophylla,1
Squamulea_kiamae,1
Squamulea_parviloba,1
Squamulea_squamosa,1
Squamulea_subsoluta,1
Xanthocarpia_crenulatella,1
Xanthocarpia_epigaea,1
Xanthocarpia_erichansenii,1
Xanthocarpia_feracissima,1
Xanthocarpia_marmorata,1
Xanthocarpia_ochracea,1
Xanthomendoza_aphrodites,1
Xanthomendoza_borealis,1
Xanthomendoza_fallax,1
Xanthomendoza_fulva,1
Xanthomendoza_galericulata,1
Xanthomendoza_hasseana,1
Xanthomendoza_hermonii,1
Xanthomendoza_mendozae,1
Xanthomendoza_novozelandica,1
Xanthomendoza_oregana,1
Xanthomendoza_poeltii,1
Xanthomendoza_trachyphylla,1
Xanthomendoza_weberi,1
Xanthopeltis_rupicola,1
Xanthoria_alaskana,1
Xanthoria_alfredii,1
Xanthoria_aureola,1
Xanthoria_calcicola,1
Xanthoria_coomae,1
Xanthoria_coppinsii,1
Xanthoria_digitata,1
Xanthoria_ectaneoides,1
Xanthoria_elixii,1
Xanthoria_inflata,1
Xanthoria_mawsonii,1
Xanthoria_mediterranea,1
Xanthoria_monofoliosa,1
Xanthoria_montana,1
Xanthoria_papillifera,1
Xanthoria_parietina,1
Xanthoria_resendei,1
Xanthoria_sogdiana,1
Xanthoria_streimannii,1
Xanthoria_ucrainica,1
Xanthoria_ulophyllodes,1
Arctomia_borbonica,0
Arctomia_delicatula,0
Arctomia_interfixa,0
Arctomia_teretiuscula,0
Collema_fasciculare,0
Gregorella_humida,0
Wawea_fruticulosa,0
Anzina_carneonivea,1
Arthrorhaphis_citrinella,1
Anamylopsora_pulcherrima,1
Ainoa_geochroa,1
Ainoa_mooreana,1
Baeomyces_heteromorphus,1
Baeomyces_rufus,1
Phyllobaeis_erythrella,1
Phyllobaeis_imbricata,1
Cameronia_pertusarioides,1
Cameronia_tecta,1
Hymenelia_epulotica,0
Hymenelia_lacustris,1
Tremolecia_atrata,1
Claviradulomyces_dabeicola,0
Claviradulomyces_xylopiae,0
Coenogonium_disjunctum,0
Coenogonium_flavicans,0
Coenogonium_leprieurii,0
Coenogonium_luteum,0
Coenogonium_pineti,0
Coenogonium_subzonatum,0
Cryptodiscus_microstomus,0
Cryptodiscus_rhopaloides,0
Clandestinotrema_clandestinum,0
Clandestinotrema_leucomelaenum,0
Clandestinotrema_stylothecium,0
Cruentotrema_thailandicum,0
Dyplolabia_afzelii,0
Enigmotrema_rubrum,0
Fissurina_aggregatula,0
Fissurina_astroisidiata,0
Fissurina_comparimuralis,0
Fissurina_dumastii,0
Fissurina_dumastioides,0
Fissurina_illiterata,0
Fissurina_inabensis,0
Fissurina_insidiosa,0
Fissurina_inspersa,0
Fissurina_marginata,0
Fissurina_nigrolabiata,0
Fissurina_nitidescens,0
Fissurina_pseudostromatica,0
Fissurina_rufula,0
Fissurina_triticea,0
Ocellularia_cruentata,0
Pycnotrema_pycnoporellum,0
Aderkomyces_heterellus,1
Asterothyrium_longisporum,1
Aulaxina_minuta,1
Aulaxina_quadrangula,1
Calenia_monospora,1
Calenia_phyllogena,1
Echinoplaca_diffluens,1
Echinoplaca_epiphylla,1
Echinoplaca_leucotrichoides,1
Echinoplaca_lucernifera,1
Echinoplaca_strigulacea,1
Gomphillus_calycioides,1
Gomphillus_ophiosporus,1
Gyalectidium_catenulatum,1
Gyalectidium_imperfectum,1
Gyalidea_fritzei,1
Gyalidea_hyalinus,1
Gyalideopsis_vulgaris,1
Tricharia_amazonum,1
Tricharia_longispora,1
Tricharia_vainioi,1
Acanthothecis_abaphoides,0
Acanthothecis_aurantiaca,0
Acanthothecis_hololeucoides,0
Acanthothecis_peplophora,0
Acanthothecis_poitaeoides,0
Acanthothecis_socotrana,0
Acanthotrema_brasilianum,0
Acanthotrema_kalbii,0
Ampliotrema_amplius,0
Ampliotrema_auratum,0
Ampliotrema_lepadinoides,0
Ampliotrema_megalostoma,0
Astrochapsa_astroidea,0
Astrochapsa_pseudophlyctis,0
Astrochapsa_zahlbruckneri,0
Carbacanthographis_alloafzelii,0
Carbacanthographis_chionophora,0
Carbacanthographis_stictica,0
Chapsa_alborosella,0
Chapsa_dilatata,0
Chapsa_indica,0
Chapsa_laceratula,0
Chapsa_leprocarpa,0
Chapsa_mastersonii,0
Chapsa_megalophthalma,0
Chapsa_meridensis,0
Chapsa_niveocarpa,0
Chapsa_patens,0
Chapsa_phlyctidioides,0
Chapsa_platycarpa,0
Chapsa_pulchra,0
Chapsa_sublilacina,0
Chapsa_thallotrema,0
Chroodiscus_argillaceus,0
Chroodiscus_australiensis,0
Chroodiscus_coccineus,0
Chroodiscus_defectus,0
Chroodiscus_homchantarae,0
Chroodiscus_khaolungensis,0
Chroodiscus_khaosokensis,0
Chroodiscus_parvisporus,0
Chroodiscus_verrucosus,0
Compositrema_cerebriforme,0
Compositrema_thailandicum,0
Crutarndina_petractoides,0
Diorygma_antillarum,0
Diorygma_circumfusum,0
Diorygma_hieroglyphicum,0
Diorygma_junghuhnii,0
Diorygma_microsporum,0
Diorygma_minisporum,0
Diorygma_poitaei,0
Diorygma_pruinosum,0
Diorygma_sipmanii,0
Diorygma_tibellii,0
Diploschistes_actinostomus,1
Diploschistes_aeneus,1
Diploschistes_badius,1
Diploschistes_caesioplumbeus,1
Diploschistes_candidissimus,1
Diploschistes_cinereocaesius,1
Diploschistes_diacapsis,1
Diploschistes_diploschistoides,1
Diploschistes_elixii,1
Diploschistes_euganeus,1
Diploschistes_gypsaceus,1
Diploschistes_hensseniae,1
Diploschistes_muscorum,1
Diploschistes_neutrophilus,1
Diploschistes_ocellatus,1
Diploschistes_rampoddensis,1
Diploschistes_scruposus,1
Diploschistes_sticticus,1
Diploschistes_thunbergianus,1
Fibrillithecis_gibbosa,0
Glaucotrema_glaucophaeum,0
Glyphis_cicatricosa,0
Glyphis_scyphulifera,0
Glyphis_substriatula,0
Graphis_albissima,0
Graphis_anfractuosa,0
Graphis_angustata,0
Graphis_caesiella,0
Graphis_centrifuga,0
Graphis_chrysocarpa,0
Graphis_cinerea,0
Graphis_cleistoblephara,0
Graphis_dichotoma,0
Graphis_disserpens,0
Graphis_dupaxana,0
Graphis_furcata,0
Graphis_handelii,0
Graphis_illinata,0
Graphis_implicata,0
Graphis_japonica,0
Graphis_leptoclada,0
Graphis_librata,0
Graphis_pavoniana,0
Graphis_pseudocinerea,0
Graphis_pseudoserpens,0
Graphis_rhizocola,0
Graphis_rimulosa,0
Graphis_ruiziana,0
Graphis_scripta,0
Graphis_streblocarpa,0
Graphis_tenella,0
Graphis_tsunodae,0
Graphis_vestitoides,0
Graphis_xanthospora,0
Gyrotrema_wirthii,0
Halegrapha_chimaera,0
Heiomasia_seaveyorum,0
Heiomasia_sipmanii,0
Hemithecium_aphaneomicrosporum,0
Hemithecium_chlorocarpum,0
Hemithecium_implicatum,0
Hemithecium_plicosum,0
Hemithecium_rufopallidum,0
Leiorreuma_hypomelaenum,0
Leiorreuma_sericeum,0
Leptotrema_wightii,0
Leucodecton_albidulum,0
Leucodecton_anamalaiense,0
Leucodecton_compunctellum,0
Leucodecton_glaucescens,0
Leucodecton_occultum,0
Leucodecton_phaeosporum,0
Leucodecton_sordidescens,0
Leucodecton_subcompunctum,0
Mangoldia_australiana,0
Melanotopelia_rugosa,0
Melanotrema_platystomum,0
Myriochapsa_psoromica,0
Myriotrema_album,0
Myriotrema_bahianum,0
Myriotrema_cinereum,0
Myriotrema_erodens,0
Myriotrema_halei,0
Myriotrema_insigne,0
Myriotrema_laeviusculum,0
Myriotrema_microporum,0
Myriotrema_myrioporoides,0
Myriotrema_olivaceum,0
Myriotrema_peninsulae,0
Myriotrema_santessonii,0
Myriotrema_subconforme,0
Myriotrema_urceolare,0
Nadvornikia_hawaiiensis,0
Nitidochapsa_leprieurii,0
Ocellularia_actinota,0
Ocellularia_albocincta,0
Ocellularia_albula,0
Ocellularia_allosporoides,0
Ocellularia_arecae,0
Ocellularia_auberianoides,0
Ocellularia_baileyi,0
Ocellularia_bonplandii,0
Ocellularia_carassensis,0
Ocellularia_cavata,0
Ocellularia_chiriquiensis,0
Ocellularia_cicra,0
Ocellularia_confluens,0
Ocellularia_conformalis,0
Ocellularia_conformis,0
Ocellularia_diacida,0
Ocellularia_dolichotata,0
Ocellularia_domingensis,0
Ocellularia_emersa,0
Ocellularia_endomelaena,0
Ocellularia_eumorpha,0
Ocellularia_fecunda,0
Ocellularia_fenestrata,0
Ocellularia_fumosa,0
Ocellularia_garoana,0
Ocellularia_gerardii,0
Ocellularia_henatomma,0
Ocellularia_interponenda,0
Ocellularia_interposita,0
Ocellularia_laeviusculoides,0
Ocellularia_massalongoi,0
Ocellularia_mauretiana,0
Ocellularia_meiosperma,0
Ocellularia_microascidia,0
Ocellularia_microsorediata,0
Ocellularia_microstoma,0
Ocellularia_minutula,0
Ocellularia_natashae,0
Ocellularia_neopertusariiformis,0
Ocellularia_obturascens,0
Ocellularia_papillata,0
Ocellularia_percolumellata,0
Ocellularia_perforata,0
Ocellularia_pertusariiformis,0
Ocellularia_petrinensis,0
Ocellularia_plicata,0
Ocellularia_pluriporoides,0
Ocellularia_polillensis,0
Ocellularia_polydisca,0
Ocellularia_postposita,0
Ocellularia_praestans,0
Ocellularia_profunda,0
Ocellularia_psorbarroensis,0
Ocellularia_pustulata,0
Ocellularia_pyrenuloides,0
Ocellularia_rhicnoporoides,0
Ocellularia_rhodostroma,0
Ocellularia_rimosa,0
Ocellularia_subemersa,0
Ocellularia_subpraestans,0
Ocellularia_subterebrata,0
Ocellularia_terebrata,0
Ocellularia_thelotremoides,0
Ocellularia_thryptica,0
Ocellularia_urceolaris,0
Ocellularia_violacea,0
Ocellularia_viridipallens,0
Ocellularia_vizcayensis,0
Ocellularia_wirthii,0
Pallidogramme_chlorocarpoides,0
Pallidogramme_chrysenteron,0
Phaeographis_alcicornis,0
Phaeographis_asteroides,0
Phaeographis_brasiliensis,0
Phaeographis_caesioradians,0
Phaeographis_decipiens,0
Phaeographis_dendritica,0
Phaeographis_elliptica,0
Phaeographis_flavescens,0
Phaeographis_intricans,0
Phaeographis_lecanographa,0
Phaeographis_leiogrammodes,0
Phaeographis_leprieurii,0
Phaeographis_lobata,0
Phaeographis_planata,0
Phaeographis_platycarpa,0
Phaeographis_scalpturata,0
Phaeographis_schizoloma,0
Phaeographis_subfulgurata,0
Phaeographopsis_palaeotropica,0
Platygramme_australiensis,0
Platygramme_caesiopruinosa,0
Platygramme_impudica,0
Platygramme_praestans,0
Platythecium_grammitis,0
Platythecium_leiogramma,0
Pseudochapsa_esslingeri,0
Redingeria_glaucoglyphica,0
Redingeria_microspora,0
Reimnitzia_santensis,0
Rhabdodiscus_granulosus,0
Rhabdodiscus_integer,0
Rhabdodiscus_isidiiferus,0
Rhabdodiscus_marivelensis,0
Rhabdodiscus_schizostomus,0
