edited_name,Macro
Pseudocyphellaria_lechleri,1
Pseudocyphellaria_lindsayi,1
Pseudocyphellaria_lividofusca,1
Pseudocyphellaria_maculata,1
Pseudocyphellaria_mallota,1
Pseudocyphellaria_multifida,1
Pseudocyphellaria_murrayi,1
Pseudocyphellaria_neglecta,1
Pseudocyphellaria_obvoluta,1
Pseudocyphellaria_perpetua,1
Pseudocyphellaria_pickeringii,1
Pseudocyphellaria_pilosella,1
Pseudocyphellaria_poculifera,1
Pseudocyphellaria_rainierensis,1
Pseudocyphellaria_rufovirescens,1
Pseudocyphellaria_scabrosa,1
Pseudocyphellaria_wilkinsii,1
Sticta_ambavillaria,1
Sticta_andensis,1
Sticta_arachnofuliginosa,1
Sticta_arbuscula,1
Sticta_atroandensis,1
Sticta_beauvoisii,1
Sticta_brevior,1
Sticta_canariensis,1
Sticta_caperata,1
Sticta_carolinensis,1
Sticta_caulescens,1
Sticta_cinereoglauca,1
Sticta_cometia,1
Sticta_cometiella,1
Sticta_cyphellulata,1
Sticta_damicornis,1
Sticta_dilatata,1
Sticta_duplolimbata,1
Sticta_filix,1
Sticta_fragilinata,1
Sticta_fuliginosa,1
Sticta_gaudichaudia,1
Sticta_gracilis,1
Sticta_gyalocarpa,1
Sticta_hirta,1
Sticta_humboldtii,1
Sticta_hypochroa,1
Sticta_impressula,1
Sticta_isidiokunthii,1
Sticta_lacera,1
Sticta_latifrons,1
Sticta_leucoblepharis,1
Sticta_limbata,1
Sticta_lobarioides,1
Sticta_macrocyphellata,1
Sticta_macrophylla,1
Sticta_macrothallina,1
Sticta_maculofuliginosa,1
Sticta_martinii,1
Sticta_neopulmonarioides,1
Sticta_nylanderiana,1
Sticta_papillata,1
Sticta_parahumboldtii,1
Sticta_phyllidiokunthii,1
Sticta_pseudolobaria,1
Sticta_pulmonarioides,1
Sticta_rhizinata,1
Sticta_squamata,1
Sticta_subcaperata,1
Sticta_sublimbata,1
Sticta_subscrobiculata,1
Sticta_sylvatica,1
Sticta_tatamana,1
Sticta_tomentosa,1
Sticta_tunjensis,1
Sticta_variabilis,1
Sticta_viviana,1
Sticta_weigelii,1
Yoshimuriella_subdissecta,1
Leptochidium_albociliatum,1
Massalongia_carnosa,0
Polychidium_muscicola,1
Nephroma_antarcticum,1
Nephroma_arcticum,1
Nephroma_areolatum,1
Nephroma_australe,1
Nephroma_bellum,1
Nephroma_cellulosum,1
Nephroma_expallidum,1
Nephroma_flavorhizinatum,1
Nephroma_foliolatum,1
Nephroma_helveticum,1
Nephroma_hensseniae,1
Nephroma_isidiosum,1
Nephroma_laevigatum,1
Nephroma_occultum,1
Nephroma_parile,1
Nephroma_plumbeum,1
Nephroma_resupinatum,1
Nephroma_rufum,1
Nephroma_skottsbergii,1
Nephroma_squamigerum,1
Nephroma_sulcatum,1
Nephroma_tangeriense,1
Nephroma_tropicum,1
Nephroma_venosum,1
Nephroma_washingtoniense,1
Degelia_atlantica,1
Degelia_durietzii,1
Degelia_gayana,1
Degelia_plumbea,1
Erioderma_leylandii,1
Erioderma_verruculosum,1
Fuscoderma_amphibolum,0
Fuscoderma_applanatum,0
Fuscopannaria_ahlneri,0
Fuscopannaria_confusa,0
Fuscopannaria_ignobilis,0
Fuscopannaria_incisa,0
Fuscopannaria_leucosticta,0
Fuscopannaria_mediterranea,0
Fuscopannaria_praetermissa,0
Fuscopannaria_sampaiana,0
Joergensenia_cephalodina,0
Leciophysma_finmarkicum,0
Leciophysma_furfurascens,0
Leioderma_erythrocarpum,1
Leioderma_pycnophorum,1
Leptogidium_contortum,0
Leptogidium_dendriscum,0
Moelleropsis_nebulosa,0
Pannaria_andina,1
Pannaria_athroophylla,1
Pannaria_calophylla,1
Pannaria_conoplea,1
Pannaria_contorta,1
Pannaria_euphylla,1
Pannaria_farinosa,1
Pannaria_hookeri,1
Pannaria_isabellina,1
Pannaria_microphyllizans,1
Pannaria_pallida,1
Pannaria_rubiginella,1
Pannaria_rubiginosa,1
Pannaria_sphinctrina,1
Pannaria_tavaresii,1
Parmeliella_appalachensis,0
Parmeliella_miradorensis,0
Parmeliella_parvula,0
Parmeliella_triptophylla,0
Physma_byrsaeum,0
Physma_pseudoisidiatum,1
Physma_radians,1
Protopannaria_pezizoides,0
Psoroma_aphthosum,0
Psoroma_buchananii,0
Psoroma_cinnamomeum,0
Psoroma_fruticulosum,0
Psoroma_hispidulum,0
Psoroma_hypnorum,0
Psoroma_implexum,0
Psoroma_paleaceum,0
Psoroma_pholidotoides,0
Psoroma_tenue,0
Psorophorus_fuegiensis,0
Psorophorus_pholidotus,0
Ramalodium_succulentum,0
Santessoniella_polychidioides,0
Santessoniella_saximontana,0
Staurolemma_omphalarioides,0
Staurolemma_weberi,0
Steineropsis_alaskana,0
Xanthopsoroma_contextum,0
Xanthopsoroma_soccatum,0
Peltigera_aphthosa,1
Peltigera_britannica,1
Peltigera_canina,1
Peltigera_castanea,1
Peltigera_chionophila,1
Peltigera_cichoracea,1
Peltigera_cinnamomea,1
Peltigera_collina,1
Peltigera_continentalis,1
Peltigera_degenii,1
Peltigera_didactyla,1
Peltigera_dolichorrhiza,1
Peltigera_elisabethae,1
Peltigera_erioderma,1
Peltigera_evansiana,1
Peltigera_extenuata,1
Peltigera_frigida,1
Peltigera_frippii,1
Peltigera_gowardii,1
Peltigera_granulosa,1
Peltigera_horizontalis,1
Peltigera_hydrothyria,1
Peltigera_hymenina,1
Peltigera_koponenii,1
Peltigera_kristinssonii,1
Peltigera_laciniata,1
Peltigera_lambinonii,1
Peltigera_latopraetextata,1
Peltigera_lepidophora,1
Peltigera_leucophlebia,1
Peltigera_malacea,1
Peltigera_membranacea,1
Peltigera_monticola,1
Peltigera_montis_wilhelmii,1
Peltigera_nana,1
Peltigera_neckeri,1
Peltigera_neopolydactyla,1
Peltigera_nigripunctata,1
Peltigera_occidentalis,1
Peltigera_oceanica,1
Peltigera_pacifica,1
Peltigera_papuana,1
Peltigera_phyllidiosa,1
Peltigera_polydactyloides,1
Peltigera_polydactylon,1
Peltigera_ponojensis,1
Peltigera_praetextata,1
Peltigera_pulverulenta,1
Peltigera_retifoveata,1
Peltigera_rufescens,1
Peltigera_scabrosa,1
Peltigera_scabrosella,1
Peltigera_sumatrana,1
Peltigera_tereziana,1
Peltigera_ulcerata,1
Peltigera_venosa,1
Peltigera_weberi,1
Peltigera_wulingensis,1
Solorina_crocea,1
Solorina_saccata,1
Placynthium_flabellosum,0
Placynthium_nigrum,0
Placynthium_pannariellum,0
Placynthium_stenophyllum,0
Placynthium_tantaleum,0
Vahliella_californica,0
Vahliella_leucophaea,0
Vahliella_saubinetii,0
Catolechia_wahlenbergii,0
Poeltinula_cerebrina,0
Rhizocarpon_amphibium,0
Rhizocarpon_copelandii,0
Rhizocarpon_disporum,0
Rhizocarpon_distinctum,0
Rhizocarpon_geminatum,0
Rhizocarpon_geographicum,0
Rhizocarpon_hochstetteri,0
Rhizocarpon_lavatum,0
Rhizocarpon_nidificum,0
Rhizocarpon_norvegicum,0
Rhizocarpon_oederi,0
Rhizocarpon_petraeum,0
Rhizocarpon_polycarpum,0
Rhizocarpon_reductum,0
Rhizocarpon_sphaerosporum,0
Rhizocarpon_suomiense,0
Rhizocarpon_superficiale,0
Sporastatia_polyspora,0
Sporastatia_testudinea,0
Toensbergia_leucococca,0
Romjularia_lurida,0
Solenopsora_holophaea,0
Brigantiaea_ferruginea,0
Brigantiaea_fuscolutea,0
Brigantiaea_leucoxantha,0
Brigantiaea_tricolor,0
Letrouitia_domingensis,0
Letrouitia_flavidula,0
Letrouitia_parabola,0
Letrouitia_subvulpina,0
Letrouitia_transgressa,0
Letrouitia_vulpina,0
Austroblastenia_pauciseptata,0
Austroblastenia_pupa,0
Megaloblastenia_marginiflexa,0
Megalospora_admixta,0
Megalospora_austropacifica,0
Megalospora_coccodes,0
Megalospora_disjuncta,0
Megalospora_lopadioides,0
Megalospora_pruinata,0
Megalospora_pulverata,0
Megalospora_subtuberculosa,0
Megalospora_sulphurata,0
Megalospora_tuberculosa,0
Sipmaniella_sulphureofusca,0
Blastenia_ammiospila,0
Blastenia_circumpolaris,0
Blastenia_crenularia,0
Blastenia_herbidella,0
Blastenia_hungarica,0
Blastenia_subochracea,0
Bryoplaca_jungermanniae,0
Bryoplaca_sinapisperma,0
Bryoplaca_tetraspora,0
Caloplaca_aegaea,0
Caloplaca_aetnensis,0
Caloplaca_albolutescens,0
Caloplaca_albopruinosa,0
Caloplaca_albopustulata,0
Caloplaca_allochroa,0
Caloplaca_alociza,0
Caloplaca_aractina,0
Caloplaca_areolata,0
Caloplaca_atroflava,0
Caloplaca_australis,0
Caloplaca_badioreagens,0
Caloplaca_bicolor,0
Caloplaca_cancarixiticola,0
Caloplaca_ceracea,0
Caloplaca_chlorina,0
Caloplaca_cinnamomea,0
Caloplaca_cirrochroa,0
Caloplaca_concreticola,0
Caloplaca_conversa,0
Caloplaca_coralliza,0
Caloplaca_cretensis,0
Caloplaca_demissa,0
Caloplaca_diphyodes,0
Caloplaca_duplicata,0
Caloplaca_egeana,0
Caloplaca_erodens,0
Caloplaca_erythrantha,0
Caloplaca_erythrocarpa,0
Caloplaca_ferruginea,0
Caloplaca_furax,0
Caloplaca_furfuracea,0
Caloplaca_fuscoatroides,0
Caloplaca_fuscorufa,0
Caloplaca_gloriae,0
Caloplaca_haematites,0
Caloplaca_hanneshertelii,0
Caloplaca_isidiigera,0
Caloplaca_juniperina,0
Caloplaca_latzelii,0
Caloplaca_monacensis,0
Caloplaca_obscurella,0
Caloplaca_paulii,0
Caloplaca_peliophylla,0
Caloplaca_pelodella,0
Caloplaca_percrocata,0
Caloplaca_phaeothamnos,0
Caloplaca_pinicola,0
Caloplaca_reptans,0
Caloplaca_scabrosa,0
Caloplaca_soralifera,0
Caloplaca_sterilis,0
Caloplaca_stillicidiorum,0
Caloplaca_subalpina,0
Caloplaca_teicholyta,0
Caloplaca_thracopontica,0
Caloplaca_transcaspica,0
Caloplaca_turkuensis,0
Caloplaca_ulmorum,0
Caloplaca_variabilis,0
Caloplaca_xanthostigmoidea,0
Caloplaca_xerica,0
Fulgensia_poeltii,0
Gyalolechia_arizonica,0
Gyalolechia_aurea,0
Gyalolechia_bassiae,0
Gyalolechia_bracteata,0
Gyalolechia_canariensis,0
Gyalolechia_cranfieldii,0
Gyalolechia_desertorum,0
Gyalolechia_ehrenbergii,0
Gyalolechia_flavorubescens,0
Gyalolechia_flavovirescens,0
Gyalolechia_fulgens,0
Gyalolechia_fulgida,0
Gyalolechia_gomerana,0
Gyalolechia_lenae,0
Gyalolechia_oxneri,0
Gyalolechia_persimilis,0
Gyalolechia_pruinosa,0
Gyalolechia_stantonii,0
Gyalolechia_stipitata,0
Gyalolechia_subbracteata,0
Ioplaca_pindarensis,0
Leproplaca_chrysodeta,0
Leproplaca_obliterans,0
Leproplaca_proteus,0
Leproplaca_xantholyta,0
Pyrenodesmia_chalybaea,0
Rufoplaca_arenaria,0
Rufoplaca_oxfordensis,0
Rufoplaca_scotoplaca,0
Rufoplaca_subpallida,0
Rufoplaca_tristiuscula,0
Seirophora_aurantiaca,1
Seirophora_austroarabica,1
Seirophora_californica,1
Seirophora_contortuplicata,1
Seirophora_lacunosa,1
Seirophora_scorigena,1
Seirophora_stenophylla,1
Teloschistes_contortuplicatus,1
Teloschistes_villosus,1
Usnochroma_carphinea,0
Usnochroma_scoriophila,0
Variospora_aurantia,0
Variospora_dolomiticola,0
Variospora_erythrina,0
Variospora_flavescens,0
Variospora_glomerata,0
Variospora_macrocarpa,0
Variospora_thallincola,0
Variospora_velana,0
Brownliella_aequata,0
Brownliella_montisfracti,0
Caloplaca_chilensis,0
Caloplaca_digitaurea,0
Caloplaca_wetmorei,0
Caloplaca_whinrayi,0
Caloplaca_yarraensis,0
Filsoniana_australiensis,0
Filsoniana_rexfilsonii,0
Filsoniana_scarlatina,0
Follmannia_orthoclada,0
Haloplaca_britannica,0
Haloplaca_sorediella,0
Haloplaca_suaedae,0
Josefpoeltia_parva,1
Josefpoeltia_sorediosa,1
Kaernefia_albocrenulata,0
Kaernefia_gilfillaniorum,0
Kaernefia_kaernefeltii,0
Niorma_chrysophthalma,1
Scutaria_andina,1
Sirenophila_bermaguiana,0
Sirenophila_eos,0
Sirenophila_gallowayii,0
Sirenophila_gintarisi,0
Sirenophila_jackelixii,0
Sirenophila_maccarthyi,0
Sirenophila_tomareeana,0
Stellarangia_elegantissima,0
Stellarangia_namibensis,0
Stellarangia_testudinea,0
Teloschistes_arabicus,1
Teloschistes_capensis,1
Teloschistes_exilis,1
Teloschistes_fasciculatus,1
Teloschistes_flavicans,1
Teloschistes_hosseusianus,1
Teloschistes_hypoglaucus,1
Teloschistes_inflatus,1
Teloschistes_sieberianus,1
Teloschistes_velifer,1
Teloschistopsis_bonae_spei,1
Teloschistopsis_chrysocarpoides,1
Teloschistopsis_eudoxa,1
Villophora_isidioclada,0
Wetmoreana_appressa,0
Wetmoreana_decipioides,0
Wetmoreana_texana,0
Athallia_alnetorum,0
Athallia_cerinelloides,0
Athallia_holocarpa,0
Athallia_pyracea,0
Athallia_scopularis,0
Austroplaca_ambitiosa,0
Austroplaca_cirrochrooides,0
Austroplaca_darbishirei,0
Austroplaca_erecta,0
Austroplaca_hookeri,0
Austroplaca_johnstonii,0
Austroplaca_lucens,0
Austroplaca_millegrana,0
Austroplaca_soropelta,0
Calogaya_alaskensis,0
Calogaya_arnoldii,0
Calogaya_decipiens,0
Calogaya_lobulata,0
Calogaya_polycarpoides,0
Calogaya_pusilla,0
Calogaya_schistidii,0
Caloplaca_alcarum,0
Caloplaca_altoandina,0
Caloplaca_aquensis,0
Caloplaca_arcis,0
Caloplaca_arcisproxima,0
Caloplaca_arnoldiiconfusa,0
Caloplaca_austrocitrina,0
Caloplaca_biatorina,0
Caloplaca_borysthenica,0
Caloplaca_calcitrapa,0
Caloplaca_cerinella,0
Caloplaca_communis,0
Caloplaca_confusa,0
Caloplaca_coronata,0
Caloplaca_dichroa,0
Caloplaca_ferrarii,0
Caloplaca_flavocitrina,0
Caloplaca_geleverjae,0
Caloplaca_granulosa,0
Caloplaca_havaasii,0
Caloplaca_inconnexa,0
Caloplaca_interfulgens,0
Caloplaca_irrubescens,0
Caloplaca_lactea,0
Caloplaca_limonia,0
Caloplaca_maritima,0
Caloplaca_nashii,0
Caloplaca_nigromarina,0
Caloplaca_ora,0
Caloplaca_polycarpa,0
Caloplaca_rouxii,0
Caloplaca_saxicola,0
Caloplaca_scrobiculata,0
Caloplaca_scythica,0
Caloplaca_servitiana,0
Caloplaca_sublobulata,0
Caloplaca_thuringiaca,0
Caloplaca_tominii,0
Caloplaca_ulcerosa,0
Caloplaca_vitellinula,0
Cerothallia_luteoalba,0
Cerothallia_subluteoalba,0
Cerothallia_yorkensis,0
Dufourea_alexanderbaai,1
Dufourea_angustata,1
Dufourea_australis,1
Dufourea_bonae_spei,1
Dufourea_capensis,1
Dufourea_dissectula,1
Dufourea_filsonii,1
Dufourea_flammea,1
Dufourea_karrooensis,1
Dufourea_ligulata,1
Dufourea_turbinata,1
Flavoplaca_citrina,0
Flavoplaca_cranfieldii,0
Flavoplaca_kantvilasii,0
Flavoplaca_marina,0
Flavoplaca_mereschkowskiana,0
Flavoplaca_microthallina,0
Flavoplaca_navasiana,0
Flavoplaca_oasis,0
Flavoplaca_tavaresiana,0
Gondwania_cribrosa,0
Gondwania_regalis,0
Orientophila_loekoesii,0
Orientophila_subscopularis,0
Pachypeltis_castellana,0
Pachypeltis_cladodes,0
Pachypeltis_intrudens,0
Pachypeltis_invadens,0
Parvoplaca_athallina,0
Parvoplaca_suspiciosa,0
Parvoplaca_tiroliensis,0
Polycauliona_ascendens,1
Polycauliona_bolacina,0
Polycauliona_brattiae,0
Polycauliona_coralloides,0
Polycauliona_flavogranulosa,0
Polycauliona_ignea,0
Polycauliona_impolita,0
Polycauliona_inconspecta,0
Polycauliona_kaernefeltii,1
Polycauliona_ludificans,0
Polycauliona_luteominia,0
Polycauliona_phlogina,0
Polycauliona_pollinarioides,1
Polycauliona_polycarpa,1
Polycauliona_rosei,0
Polycauliona_stellata,0
Polycauliona_tenuiloba,1
Polycauliona_thamnodes,0
Polycauliona_verruculifera,0
Rusavskia_sorediata,1
Shackletonia_buelliae,0
Shackletonia_hertelii,0
Shackletonia_insignis,0
Shackletonia_sauronii,0
Shackletonia_siphonospora,0
Solitaria_chrysophthalma,0
Squamulea_galactophylla,0
Squamulea_kiamae,0
Squamulea_parviloba,0
Squamulea_squamosa,0
Squamulea_subsoluta,0
Xanthocarpia_crenulatella,0
Xanthocarpia_epigaea,0
Xanthocarpia_erichansenii,0
Xanthocarpia_feracissima,0
Xanthocarpia_marmorata,0
Xanthocarpia_ochracea,0
Xanthomendoza_aphrodites,1
Xanthomendoza_borealis,1
Xanthomendoza_fallax,1
Xanthomendoza_fulva,1
Xanthomendoza_galericulata,1
Xanthomendoza_hasseana,1
Xanthomendoza_hermonii,1
Xanthomendoza_mendozae,1
Xanthomendoza_novozelandica,1
Xanthomendoza_oregana,1
Xanthomendoza_poeltii,1
Xanthomendoza_trachyphylla,0
Xanthomendoza_weberi,1
Xanthopeltis_rupicola,0
Xanthoria_alaskana,1
Xanthoria_alfredii,1
Xanthoria_aureola,1
Xanthoria_calcicola,1
Xanthoria_coomae,1
Xanthoria_coppinsii,1
Xanthoria_digitata,1
Xanthoria_ectaneoides,1
Xanthoria_elixii,1
Xanthoria_inflata,1
Xanthoria_mawsonii,1
Xanthoria_mediterranea,1
Xanthoria_monofoliosa,1
Xanthoria_montana,1
Xanthoria_papillifera,1
Xanthoria_parietina,1
Xanthoria_resendei,1
Xanthoria_sogdiana,1
Xanthoria_streimannii,1
Xanthoria_ucrainica,1
Xanthoria_ulophyllodes,1
Arctomia_borbonica,0
Arctomia_delicatula,0
Arctomia_interfixa,0
Arctomia_teretiuscula,0
Collema_fasciculare,0
Gregorella_humida,0
Wawea_fruticulosa,0
Anzina_carneonivea,0
Arthrorhaphis_citrinella,0
Anamylopsora_pulcherrima,0
Ainoa_geochroa,0
Ainoa_mooreana,0
Baeomyces_heteromorphus,0
Baeomyces_rufus,0
Phyllobaeis_erythrella,0
Phyllobaeis_imbricata,0
Cameronia_pertusarioides,0
Cameronia_tecta,0
Hymenelia_epulotica,0
Hymenelia_lacustris,0
Tremolecia_atrata,0
Claviradulomyces_dabeicola,0
Claviradulomyces_xylopiae,0
Coenogonium_disjunctum,0
Coenogonium_flavicans,0
Coenogonium_leprieurii,0
Coenogonium_luteum,0
Coenogonium_pineti,0
Coenogonium_subzonatum,0
Cryptodiscus_microstomus,0
Cryptodiscus_rhopaloides,0
Clandestinotrema_clandestinum,0
Clandestinotrema_leucomelaenum,0
Clandestinotrema_stylothecium,0
Cruentotrema_thailandicum,0
Dyplolabia_afzelii,0
Enigmotrema_rubrum,0
Fissurina_aggregatula,0
Fissurina_astroisidiata,0
Fissurina_comparimuralis,0
Fissurina_dumastii,0
Fissurina_dumastioides,0
Fissurina_illiterata,0
Fissurina_inabensis,0
Fissurina_insidiosa,0
Fissurina_inspersa,0
Fissurina_marginata,0
Fissurina_nigrolabiata,0
Fissurina_nitidescens,0
Fissurina_pseudostromatica,0
Fissurina_rufula,0
Fissurina_triticea,0
Ocellularia_cruentata,0
Pycnotrema_pycnoporellum,0
Aderkomyces_heterellus,0
Asterothyrium_longisporum,0
Aulaxina_minuta,0
Aulaxina_quadrangula,0
Calenia_monospora,0
Calenia_phyllogena,0
Echinoplaca_diffluens,0
Echinoplaca_epiphylla,0
Echinoplaca_leucotrichoides,0
Echinoplaca_lucernifera,0
Echinoplaca_strigulacea,0
Gomphillus_calycioides,0
Gomphillus_ophiosporus,0
Gyalectidium_catenulatum,0
Gyalectidium_imperfectum,0
Gyalidea_fritzei,0
Gyalidea_hyalinus,0
Gyalideopsis_vulgaris,0
Tricharia_amazonum,0
Tricharia_longispora,0
Tricharia_vainioi,0
Acanthothecis_abaphoides,0
Acanthothecis_aurantiaca,0
Acanthothecis_hololeucoides,0
Acanthothecis_peplophora,0
Acanthothecis_poitaeoides,0
Acanthothecis_socotrana,0
Acanthotrema_brasilianum,0
Acanthotrema_kalbii,0
Ampliotrema_amplius,0
Ampliotrema_auratum,0
Ampliotrema_lepadinoides,0
Ampliotrema_megalostoma,0
Astrochapsa_astroidea,0
Astrochapsa_pseudophlyctis,0
Astrochapsa_zahlbruckneri,0
Carbacanthographis_alloafzelii,0
Carbacanthographis_chionophora,0
Carbacanthographis_stictica,0
Chapsa_alborosella,0
Chapsa_dilatata,0
Chapsa_indica,0
Chapsa_laceratula,0
Chapsa_leprocarpa,0
Chapsa_mastersonii,0
Chapsa_megalophthalma,0
Chapsa_meridensis,0
Chapsa_niveocarpa,0
Chapsa_patens,0
Chapsa_phlyctidioides,0
Chapsa_platycarpa,0
Chapsa_pulchra,0
Chapsa_sublilacina,0
Chapsa_thallotrema,0
Chroodiscus_argillaceus,0
Chroodiscus_australiensis,0
Chroodiscus_coccineus,0
Chroodiscus_defectus,0
Chroodiscus_homchantarae,0
Chroodiscus_khaolungensis,0
Chroodiscus_khaosokensis,0
Chroodiscus_parvisporus,0
Chroodiscus_verrucosus,0
Compositrema_cerebriforme,0
Compositrema_thailandicum,0
Crutarndina_petractoides,0
Diorygma_antillarum,0
Diorygma_circumfusum,0
Diorygma_hieroglyphicum,0
Diorygma_junghuhnii,0
Diorygma_microsporum,0
Diorygma_minisporum,0
Diorygma_poitaei,0
Diorygma_pruinosum,0
Diorygma_sipmanii,0
Diorygma_tibellii,0
Diploschistes_actinostomus,0
Diploschistes_aeneus,0
Diploschistes_badius,0
Diploschistes_caesioplumbeus,0
Diploschistes_candidissimus,0
Diploschistes_cinereocaesius,0
Diploschistes_diacapsis,0
Diploschistes_diploschistoides,0
Diploschistes_elixii,0
Diploschistes_euganeus,0
Diploschistes_gypsaceus,0
Diploschistes_hensseniae,0
Diploschistes_muscorum,0
Diploschistes_neutrophilus,0
Diploschistes_ocellatus,0
Diploschistes_rampoddensis,0
Diploschistes_scruposus,0
Diploschistes_sticticus,0
Diploschistes_thunbergianus,0
Fibrillithecis_gibbosa,0
Glaucotrema_glaucophaeum,0
Glyphis_cicatricosa,0
Glyphis_scyphulifera,0
Glyphis_substriatula,0
Graphis_albissima,0
Graphis_anfractuosa,0
Graphis_angustata,0
Graphis_caesiella,0
Graphis_centrifuga,0
Graphis_chrysocarpa,0
Graphis_cinerea,0
Graphis_cleistoblephara,0
Graphis_dichotoma,0
Graphis_disserpens,0
Graphis_dupaxana,0
Graphis_furcata,0
Graphis_handelii,0
Graphis_illinata,0
Graphis_implicata,0
Graphis_japonica,0
Graphis_leptoclada,0
Graphis_librata,0
Graphis_pavoniana,0
Graphis_pseudocinerea,0
Graphis_pseudoserpens,0
Graphis_rhizocola,0
Graphis_rimulosa,0
Graphis_ruiziana,0
Graphis_scripta,0
Graphis_streblocarpa,0
Graphis_tenella,0
Graphis_tsunodae,0
Graphis_vestitoides,0
Graphis_xanthospora,0
Gyrotrema_wirthii,0
Halegrapha_chimaera,0
Heiomasia_seaveyorum,0
Heiomasia_sipmanii,0
Hemithecium_aphaneomicrosporum,0
Hemithecium_chlorocarpum,0
Hemithecium_implicatum,0
Hemithecium_plicosum,0
Hemithecium_rufopallidum,0
Leiorreuma_hypomelaenum,0
Leiorreuma_sericeum,0
Leptotrema_wightii,0
Leucodecton_albidulum,0
Leucodecton_anamalaiense,0
Leucodecton_compunctellum,0
Leucodecton_glaucescens,0
Leucodecton_occultum,0
Leucodecton_phaeosporum,0
Leucodecton_sordidescens,0
Leucodecton_subcompunctum,0
Mangoldia_australiana,0
Melanotopelia_rugosa,0
Melanotrema_platystomum,0
Myriochapsa_psoromica,0
Myriotrema_album,0
Myriotrema_bahianum,0
Myriotrema_cinereum,0
Myriotrema_erodens,0
Myriotrema_halei,0
Myriotrema_insigne,0
Myriotrema_laeviusculum,0
Myriotrema_microporum,0
Myriotrema_myrioporoides,0
Myriotrema_olivaceum,0
Myriotrema_peninsulae,0
Myriotrema_santessonii,0
Myriotrema_subconforme,0
Myriotrema_urceolare,0
Nadvornikia_hawaiiensis,0
Nitidochapsa_leprieurii,0
Ocellularia_actinota,0
Ocellularia_albocincta,0
Ocellularia_albula,0
Ocellularia_allosporoides,0
Ocellularia_arecae,0
Ocellularia_auberianoides,0
Ocellularia_baileyi,0
Ocellularia_bonplandii,0
Ocellularia_carassensis,0
Ocellularia_cavata,0
Ocellularia_chiriquiensis,0
Ocellularia_cicra,0
Ocellularia_confluens,0
Ocellularia_conformalis,0
Ocellularia_conformis,0
Ocellularia_diacida,0
Ocellularia_dolichotata,0
Ocellularia_domingensis,0
Ocellularia_emersa,0
Ocellularia_endomelaena,0
Ocellularia_eumorpha,0
Ocellularia_fecunda,0
Ocellularia_fenestrata,0
Ocellularia_fumosa,0
Ocellularia_garoana,0
Ocellularia_gerardii,0
Ocellularia_henatomma,0
Ocellularia_interponenda,0
Ocellularia_interposita,0
Ocellularia_laeviusculoides,0
Ocellularia_massalongoi,0
Ocellularia_mauretiana,0
Ocellularia_meiosperma,0
Ocellularia_microascidia,0
Ocellularia_microsorediata,0
Ocellularia_microstoma,0
Ocellularia_minutula,0
Ocellularia_natashae,0
Ocellularia_neopertusariiformis,0
Ocellularia_obturascens,0
Ocellularia_papillata,0
Ocellularia_percolumellata,0
Ocellularia_perforata,0
Ocellularia_pertusariiformis,0
Ocellularia_petrinensis,0
Ocellularia_plicata,0
Ocellularia_pluriporoides,0
Ocellularia_polillensis,0
Ocellularia_polydisca,0
Ocellularia_postposita,0
Ocellularia_praestans,0
Ocellularia_profunda,0
Ocellularia_psorbarroensis,0
Ocellularia_pustulata,0
Ocellularia_pyrenuloides,0
Ocellularia_rhicnoporoides,0
Ocellularia_rhodostroma,0
Ocellularia_rimosa,0
Ocellularia_subemersa,0
Ocellularia_subpraestans,0
Ocellularia_subterebrata,0
Ocellularia_terebrata,0
Ocellularia_thelotremoides,0
Ocellularia_thryptica,0
Ocellularia_urceolaris,0
Ocellularia_violacea,0
Ocellularia_viridipallens,0
Ocellularia_vizcayensis,0
Ocellularia_wirthii,0
Pallidogramme_chlorocarpoides,0
Pallidogramme_chrysenteron,0
Phaeographis_alcicornis,0
Phaeographis_asteroides,0
Phaeographis_brasiliensis,0
Phaeographis_caesioradians,0
Phaeographis_decipiens,0
Phaeographis_dendritica,0
Phaeographis_elliptica,0
Phaeographis_flavescens,0
Phaeographis_intricans,0
Phaeographis_lecanographa,0
Phaeographis_leiogrammodes,0
Phaeographis_leprieurii,0
Phaeographis_lobata,0
Phaeographis_planata,0
Phaeographis_platycarpa,0
Phaeographis_scalpturata,0
Phaeographis_schizoloma,0
Phaeographis_subfulgurata,0
Phaeographopsis_palaeotropica,0
Platygramme_australiensis,0
Platygramme_caesiopruinosa,0
Platygramme_impudica,0
Platygramme_praestans,0
Platythecium_grammitis,0
Platythecium_leiogramma,0
Pseudochapsa_esslingeri,0
Redingeria_glaucoglyphica,0
Redingeria_microspora,0
Reimnitzia_santensis,0
Rhabdodiscus_granulosus,0
Rhabdodiscus_integer,0
Rhabdodiscus_isidiiferus,0
Rhabdodiscus_marivelensis,0
Rhabdodiscus_schizostomus,0
Rhabdodiscus_subcavatus,0
Sarcographa_difformis,0
Sarcographa_fenicis,0
Sarcographa_heteroclita,0
Sarcographa_labyrinthica,0
Sarcographa_ramificans,0
Sarcographa_tricosa,0
Sarcographina_glyphiza,0
Schistophoron_tenue,0
Schizotrema_guadeloupense,0
Stegobolus_anamorphus,0
Stegobolus_berkeleyanus,0
Stegobolus_fissus,0
Stegobolus_radians,0
Stegobolus_wrightii,0
Thalloloma_anguinum,0
