generation,N_shifts,logPrior,logLik,eventRate,acceptRate
30900000,16,28.8323,-14801.3,10.8005,0.42565
30910000,17,26.8551,-14827.4,18.8291,0.436
30920000,14,26.218,-14837,15.3422,0.435175
30930000,17,28.6551,-14816.4,17.4508,0.41885
30940000,15,21.8413,-14816,13.7351,0.427333
30950000,19,33.4068,-14806.7,21.7688,0.43998
30960000,15,27.5208,-14817.7,15.39,0.4285
30970000,18,26.928,-14802.8,21.3299,0.4289
30980000,17,26.3682,-14808.7,10.6172,0.42446
30990000,17,23.3259,-14813.6,12.5695,0.4075
31000000,18,24.4637,-14820,17.6183,0.43515
31010000,15,26.0487,-14813,15.275,0.3973
31020000,12,21.5283,-14822.9,16.401,0.42342
31030000,17,29.2928,-14804.4,15.5018,0.42825
31040000,13,23.828,-14839.9,12.3149,0.42155
31050000,15,27.5175,-14817.7,13.6709,0.43708
31060000,20,35.4694,-14813.8,18.6692,0.430471
31070000,13,23.7826,-14820.7,14.2277,0.422025
31080000,23,41.9515,-14779.8,24.8443,0.444
31090000,16,23.588,-14842.2,16.9104,0.41746
31100000,13,24.7818,-14826,15.8707,0.435
31110000,17,24.2259,-14809.8,19.2568,0.412275
31120000,15,27.4091,-14820.6,18.1346,0.43335
31130000,17,30.171,-14813.1,10.5562,0.43
31140000,16,28.1004,-14804.5,12.2026,0.4264
31150000,17,24.3718,-14807.6,26.6345,0.4096
31160000,20,34.9324,-14798.5,16.4702,0.439675
31170000,19,32.038,-14822.9,16.369,0.43474
31180000,17,29.3103,-14789,20.2198,0.43935
31190000,21,38.833,-14794.8,22.8646,0.4308
31200000,19,23.4951,-14794,10.8068,0.41776
31210000,15,25.2896,-14830.9,7.46168,0.416975
31220000,21,29.0258,-14795.6,30.584,0.40565
31230000,23,38.9114,-14808.4,22.9549,0.434775
31240000,16,24.2032,-14814.5,18.0381,0.436933
31250000,15,27.9868,-14814.4,18.8474,0.438
31260000,18,30.1106,-14802.3,20.5624,0.4128
31270000,28,47.6658,-14770.5,29.3039,0.444
31280000,22,28.7722,-14797.8,20.3948,0.413333
31290000,23,32.73,-14768.4,28.8557,0.4743
31300000,26,41.9667,-14788.6,28.4257,0.4399
31310000,23,36.5564,-14780.9,19.0466,0.4508
31320000,17,24.7086,-14818.1,13.5961,0.425714
31330000,18,29.0059,-14803.3,26.2538,0.433057
31340000,19,22.3039,-14790.8,16.1112,0.419883
31350000,19,32.1196,-14833.1,15.5864,0.429633
31360000,25,35.9774,-14782.5,26.6766,0.44668
31370000,20,28.7672,-14793.8,24.8804,0.4095
31380000,21,35.7358,-14785.1,18.7766,0.45235
31390000,23,36.1641,-14806.4,22.9195,0.440617
31400000,17,29.6552,-14808.4,19.362,0.444
31410000,15,25.815,-14833.1,15.9192,0.427933
31420000,22,34.1823,-14793,15.0839,0.4288
31430000,18,28.0743,-14795.1,23.4299,0.405233
31440000,14,24.0606,-14842.5,23.19,0.431667
31450000,23,30.4707,-14773.2,24.2017,0.435033
31460000,17,27.9524,-14829.1,22.2638,0.44195
31470000,15,24.3954,-14808.7,11.7646,0.4081
31480000,19,32.3398,-14801.7,16.0457,0.3985
31490000,20,29.5717,-14811.9,24.4011,0.419356
31500000,15,22.3182,-14836.6,21.2615,0.423725
31510000,15,23.7206,-14825.6,17.8882,0.448
31520000,25,37.3332,-14803.4,22.9702,0.417067
31530000,18,33.3651,-14820.1,25.6249,0.436775
31540000,21,30.9285,-14806.4,23.2149,0.419317
31550000,19,30.3807,-14809,19.7729,0.4374
31560000,17,31.3349,-14808.5,15.414,0.4235
31570000,16,27.0296,-14802.6,21.3063,0.42908
31580000,21,36.9336,-14810,14.5439,0.4074
31590000,22,42.1137,-14793.3,23.4192,0.41595
31600000,18,26.7172,-14817.2,21.7872,0.445378
31610000,22,37.712,-14813.3,21.4324,0.4542
31620000,20,31.3309,-14806.5,12.5588,0.425275
31630000,18,33.3119,-14812.4,14.3515,0.42345
31640000,16,27.8993,-14810,13.253,0.4284
31650000,16,30.2954,-14807,11.1238,0.404
31660000,19,33.5591,-14792.9,21.6711,0.420633
31670000,21,37.6722,-14784.2,19.6011,0.4339
31680000,16,27.1519,-14821.7,17.2632,0.42706
31690000,22,37.1285,-14799.7,19.5107,0.43045
31700000,15,26.6342,-14822.4,13.4476,0.44445
31710000,14,23.6359,-14835.4,19.2067,0.436418
31720000,14,27.2901,-14817.9,16.0153,0.4209
31730000,21,32.2463,-14820.7,18.6034,0.4107
31740000,16,27.5113,-14823.3,10.4545,0.436
31750000,20,32.9189,-14810,21.9536,0.43715
31760000,16,27.5162,-14826.9,15.4252,0.4307
31770000,19,31.835,-14803.1,22.0725,0.43765
31780000,17,29.8065,-14812.2,20.4449,0.430725
31790000,16,28.0641,-14790.7,15.9058,0.4235
31800000,20,36.3972,-14793.4,25.7035,0.424307
31810000,21,32.0128,-14790.2,16.2158,0.4343
31820000,22,32.4504,-14794.1,25.1165,0.4325
31830000,17,29.477,-14802,12.1881,0.41455
31840000,22,36.413,-14808.3,20.6465,0.4258
31850000,20,32.0555,-14799,16.3642,0.4465
31860000,21,35.6658,-14794.5,14.7333,0.4223
31870000,21,33.1943,-14795.9,16.6839,0.42274
31880000,20,34.9087,-14809.5,17.6886,0.4349
31890000,24,34.6284,-14800.9,22.5538,0.4674
31900000,22,26.7751,-14804.9,23.5268,0.4509
31910000,18,31.4583,-14810,26.5811,0.43406
31920000,18,25.9734,-14815.4,11.8597,0.4317
31930000,22,34.1371,-14794.8,19.2088,0.435967
31940000,20,37.729,-14793.3,22.2793,0.441229
31950000,17,27.8116,-14806.2,21.8575,0.4391
31960000,20,29.8362,-14799.2,21.253,0.43959
31970000,19,33.6808,-14786.6,21.0986,0.425033
31980000,15,27.116,-14805.6,11.2002,0.441133
31990000,19,30.0929,-14795.1,16.2476,0.4423
32000000,15,27.2054,-14814.3,20.5146,0.43725
32010000,17,25.0393,-14823,30.7115,0.4272
32020000,26,45.6134,-14775.2,22.233,0.43726
32030000,21,31.8833,-14787.6,22.8611,0.4298
32040000,21,29.343,-14803,18.8889,0.453883
32050000,25,38.3607,-14783.8,16.9587,0.4222
32060000,24,28.6476,-14813.9,23.8179,0.42208
32070000,19,30.1497,-14814.7,17.8422,0.459033
32080000,24,42.1195,-14794.4,21.7067,0.451367
32090000,20,34.1765,-14821.1,17.6089,0.441
32100000,16,24.6551,-14828.3,22.7078,0.42596
32110000,13,25.1499,-14824.7,11.1676,0.44306
32120000,26,40.5116,-14781.6,32.5264,0.439075
32130000,21,33.9567,-14798,26.5852,0.4327
32140000,22,33.5197,-14827,21.4494,0.416975
32150000,23,40.2954,-14807.3,20.0414,0.43915
32160000,15,27.3376,-14817.7,16.6344,0.42305
32170000,20,31.6383,-14815.4,29.0061,0.431483
32180000,18,33.2224,-14820.5,18.9248,0.4308
32190000,19,31.9599,-14807.2,16.1949,0.4364
32200000,20,38.6703,-14803,23.3572,0.416
32210000,21,36.67,-14792,18.1159,0.4569
32220000,22,33.3957,-14797.1,22.6318,0.423756
32230000,26,38.514,-14835.6,21.2402,0.436814
32240000,22,27.0751,-14797.6,22.4735,0.448344
32250000,27,46.2559,-14792.4,28.154,0.442
32260000,23,32.3306,-14793.8,23.6032,0.4587
32270000,25,38.9257,-14807.8,25.9299,0.426675
32280000,22,35.2892,-14787,21.5926,0.41695
32290000,21,35.3864,-14771.5,24.2053,0.412
32300000,23,38.7193,-14786.6,18.0217,0.4296
32310000,14,26.6367,-14811,18.5678,0.43428
32320000,18,30.3333,-14814.8,18.0029,0.4277
32330000,19,31.3966,-14788.1,24.8536,0.42
32340000,16,28.9713,-14825.8,13.2929,0.43015
32350000,24,39.0068,-14804.8,27.1766,0.41625
32360000,21,35.8426,-14786.6,19.3162,0.4446
32370000,24,42.3041,-14789.2,23.1881,0.4473
32380000,20,38.779,-14784.4,21.9076,0.4351
32390000,21,29.0638,-14805.5,12.9164,0.4278
32400000,20,33.0903,-14805.5,31.5767,0.4081
32410000,16,28.4605,-14828.1,17.5526,0.433776
32420000,22,35.5831,-14800.1,17.9235,0.4166
32430000,20,34.5904,-14802.1,15.3119,0.4406
32440000,14,20.843,-14834.5,16.7951,0.440767
32450000,14,21.8282,-14836.8,16.6323,0.4439
32460000,16,21.0375,-14835.4,17.4403,0.422053
32470000,14,19.7463,-14838,10.4245,0.4356
32480000,14,19.7051,-14827.9,15.3333,0.40475
32490000,16,25.4877,-14834.9,20.8566,0.4246
32500000,13,23.2399,-14814.1,12.2856,0.423229
32510000,16,23.7766,-14834.4,21.2768,0.4369
32520000,14,23.7278,-14831.5,19.7488,0.4316
32530000,17,28.1634,-14820.6,14.0881,0.4154
32540000,14,27.4589,-14814,11.5809,0.422
32550000,14,25.7175,-14820.9,17.0274,0.43325
32560000,14,26.0137,-14819.1,15.3852,0.41615
32570000,12,21.9617,-14841.8,16.5893,0.43755
32580000,15,24.9174,-14828.4,22.3605,0.432246
32590000,12,21.5596,-14842.6,15.5959,0.44165
32600000,13,23.6019,-14834.7,19.2963,0.410925
32610000,18,32.7146,-14818.2,18.5981,0.436189
32620000,17,30.1165,-14827.1,19.0568,0.434
32630000,15,22.5869,-14853.9,11.535,0.442325
32640000,15,25.3273,-14814.5,24.5776,0.421767
32650000,21,29.5991,-14809,20.5027,0.4339
32660000,18,27.0099,-14809.2,12.9108,0.413833
32670000,16,21.824,-14810.7,31.9972,0.42325
32680000,14,22.9892,-14821.6,9.80708,0.42715
32690000,19,24.3168,-14810.3,25.3846,0.4144
32700000,21,34.7995,-14807.9,23.9352,0.424214
32710000,13,21.7949,-14820.8,15.5773,0.42576
32720000,13,22.854,-14821.1,9.61517,0.428233
32730000,20,27.6778,-14806.1,21.3806,0.412333
32740000,16,24.8658,-14836.4,14.2876,0.424033
32750000,15,24.5545,-14827.5,21.24,0.419833
32760000,16,29.9142,-14824.4,25.2071,0.445
32770000,21,35.6,-14815.1,19.6665,0.4485
32780000,16,25.5731,-14819.6,22.6586,0.440125
32790000,16,17.2055,-14833.4,20.8001,0.426022
32800000,14,25.2448,-14821.3,17.8654,0.449275
32810000,20,31.2028,-14821.9,12.2087,0.4253
32820000,17,28.754,-14834,16.3074,0.41235
32830000,15,18.5595,-14825.6,16.2758,0.446
32840000,15,26.2567,-14823.8,22.5676,0.4229
32850000,18,33.4395,-14806.3,22.568,0.43095
32860000,18,28.4977,-14808.5,20.8254,0.4268
32870000,15,27.5363,-14803.7,16.3627,0.43815
32880000,18,31.3229,-14791.4,18.4645,0.4134
32890000,22,38.6885,-14814.5,16.2923,0.42304
32900000,20,29.4782,-14804.5,21.3961,0.41757
32910000,21,32.0047,-14800.5,28.7518,0.42564
32920000,18,29.2954,-14817.2,23.8928,0.436267
32930000,20,31.8651,-14794.1,17.7255,0.42552
32940000,19,27.3154,-14813.8,14.7366,0.411833
32950000,16,26.9032,-14814.7,16.7979,0.427667
32960000,16,26.746,-14813.4,12.8417,0.423833
32970000,15,24.8706,-14826,14.5636,0.4423
32980000,19,29.5545,-14814.6,20.095,0.4339
32990000,23,40.2241,-14816.4,23.9862,0.438233
33000000,15,27.6848,-14826,17.6155,0.44455
33010000,17,30.219,-14811.2,18.3049,0.42918
33020000,17,31.051,-14814.6,16.6905,0.424333
33030000,17,28.5202,-14820.5,12.4856,0.42165
33040000,18,29.444,-14817.3,22.6158,0.4067
33050000,13,20.1127,-14826.4,10.9797,0.4162
33060000,24,41.8725,-14808.6,14.9697,0.43625
33070000,16,26.0104,-14813.1,13.1479,0.4485
33080000,16,28.5308,-14808.8,8.97368,0.41005
33090000,16,25.3135,-14808.7,14.8531,0.41375
33100000,17,28.1163,-14811.9,23.1768,0.43532
33110000,16,29.0061,-14808.2,19.0207,0.428233
33120000,17,25.2125,-14813.7,17.2103,0.420333
33130000,17,29.0297,-14818.9,12.8246,0.4398
33140000,14,24.1007,-14822.3,12.3674,0.4082
33150000,17,26.148,-14824.2,13.8739,0.3961
33160000,15,27.2583,-14830.2,15.7178,0.428233
33170000,16,27.9653,-14807.9,14.49,0.43659
33180000,16,24.972,-14806.3,15.5224,0.438433
33190000,20,32.0047,-14806.3,18.9521,0.421625
33200000,13,24.1632,-14822.8,17.1008,0.42095
33210000,15,26.8859,-14825,16.6733,0.417
33220000,16,26.8697,-14811.8,14.4477,0.42825
33230000,21,34.2013,-14807.7,22.5877,0.4198
33240000,23,35.8064,-14806.4,29.5529,0.43
33250000,25,37.8707,-14815.6,21.4087,0.438825
33260000,19,33.4452,-14807.8,19.05,0.432975
33270000,18,27.2926,-14809.6,13.4446,0.447833
33280000,20,36.5442,-14792.6,25.5932,0.43878
33290000,25,40.9033,-14817.1,25.0139,0.4429
33300000,14,19.8915,-14839.7,12.9456,0.44435
33310000,18,28.474,-14815.2,22.966,0.4138
33320000,20,33.8304,-14804.2,13.8212,0.4364
33330000,23,33.1693,-14796.6,18.5377,0.44652
33340000,16,24.2777,-14824.5,8.93042,0.441578
33350000,24,39.1934,-14797.9,24.8251,0.4464
33360000,16,20.2847,-14819.8,22.8799,0.43004
33370000,22,31.7355,-14800.1,25.3075,0.43525
33380000,16,29.9498,-14814.5,16.9311,0.4317
33390000,20,28.1692,-14811.3,23.7069,0.432783
33400000,20,29.401,-14800.8,19.4051,0.43015
33410000,16,27.8394,-14825.7,12.563,0.438329
33420000,20,33.8768,-14798.9,20.6558,0.439667
33430000,17,28.5922,-14823,21.7062,0.429233
33440000,20,21.8586,-14808.4,16.5393,0.439343
33450000,15,24.3174,-14821.6,21.7198,0.4167
33460000,20,29.889,-14810.5,25.6809,0.4317
33470000,22,39.5672,-14810.9,21.5511,0.4413
33480000,23,33.6016,-14817.2,17.4739,0.4456
33490000,24,41.0305,-14801.3,24.4431,0.4535
33500000,22,34.6673,-14814.9,21.2832,0.445775
33510000,17,31.6861,-14802.2,14.2696,0.44725
33520000,19,32.3886,-14820.3,19.6383,0.433733
33530000,13,23.5906,-14828.2,16.3624,0.427192
33540000,16,28.9493,-14823.9,15.2463,0.4282
33550000,21,32.4148,-14814.9,15.0734,0.435375
33560000,16,26.9226,-14815.4,13.0378,0.42675
33570000,19,31.0081,-14810.8,29.1072,0.432814
33580000,22,38.303,-14805,29.6186,0.4478
33590000,23,27.9511,-14808.1,25.8881,0.4352
33600000,22,35.7192,-14805.4,25.4389,0.431163
33610000,21,36.7399,-14803.1,20.0637,0.4573
33620000,18,26.8646,-14809.3,28.0246,0.446533
33630000,15,26.7194,-14816,16.4609,0.44215
33640000,21,35.8713,-14808.7,25.1868,0.46005
33650000,19,30.5773,-14799.3,23.7584,0.4546
33660000,19,30.5537,-14808.8,24.0491,0.426233
33670000,18,31.906,-14794.3,17.4518,0.43069
33680000,13,23.1829,-14827.6,16.581,0.432033
33690000,16,27.7982,-14812.7,19.4754,0.409733
33700000,15,26.7607,-14823.9,21.8846,0.4055
33710000,13,25.2196,-14821.4,8.93145,0.433683
33720000,17,28.0474,-14825.2,20.1168,0.41036
33730000,14,26.1793,-14819.9,13.9889,0.42566
33740000,17,30.2113,-14814.6,18.5001,0.443833
33750000,18,30.0362,-14803.1,23.3957,0.41796
33760000,15,29.6178,-14824.2,12.4201,0.44015
33770000,16,27.1134,-14814.4,20.5042,0.432675
33780000,14,25.9073,-14822.3,9.39489,0.42495
33790000,17,26.7659,-14809,19.0556,0.42555
33800000,20,35.4427,-14810.5,18.559,0.4147
33810000,17,31.468,-14830.8,21.4577,0.426867
33820000,18,27.4034,-14808.4,16.3135,0.431386
33830000,17,29.9007,-14802.7,15.6634,0.423618
33840000,19,34.5531,-14795.9,24.6959,0.4425
33850000,20,37.2793,-14798.6,16.1019,0.4303
33860000,27,46.0536,-14806,25.6664,0.4558
33870000,22,35.0984,-14806.7,21.5258,0.4431
33880000,19,31.5693,-14836.9,19.3021,0.443414
33890000,18,22.7898,-14820.9,17.3493,0.439883
33900000,17,29.7386,-14813.3,10.6105,0.44705
33910000,23,39.3216,-14777.3,31.5422,0.447275
33920000,26,37.3632,-14794.8,22.051,0.4408
33930000,22,38.1146,-14802.1,17.4355,0.4448
33940000,18,31.6315,-14822.5,24.0309,0.436925
33950000,20,29.432,-14788.8,14.6294,0.430367
33960000,20,32.7757,-14816.2,17.7205,0.4342
33970000,20,33.8892,-14804.5,19.7697,0.43355
33980000,18,27.8285,-14798.2,17.3915,0.44146
33990000,18,33.0558,-14814.5,19.3773,0.4359
34000000,21,34.4119,-14805.7,15.457,0.4382
34010000,22,38.2893,-14803.2,31.6606,0.435367
34020000,16,27.5552,-14807.4,17.0293,0.427833
34030000,18,29.6722,-14804.6,15.7161,0.4412
34040000,15,26.8941,-14823.8,19.9556,0.4343
34050000,17,28.9405,-14816.3,16.4574,0.41975
34060000,19,29.002,-14812.8,19.3138,0.4089
34070000,18,28.6399,-14797.1,20.173,0.4188
34080000,15,26.3644,-14803.7,16.6579,0.426683
34090000,14,24.3492,-14819.3,14.6911,0.41655
34100000,15,27.8623,-14800.4,10.9498,0.426856
34110000,16,23.4509,-14812.8,15.0523,0.41995
34120000,18,30.042,-14804.9,17.8272,0.4192
34130000,19,32.9333,-14816.6,19.833,0.4309
34140000,20,36.3433,-14806.1,24.8171,0.424883
34150000,21,34.2774,-14800.3,25.016,0.424867
34160000,18,31.9,-14814.3,19.9482,0.441033
34170000,23,37.3715,-14801.1,15.9779,0.4429
34180000,17,26.1712,-14815.3,18.885,0.431
34190000,14,22.8915,-14814.8,13.1159,0.4356
34200000,16,31.7808,-14800.6,15.5851,0.42416
34210000,15,27.3639,-14803.4,13.7981,0.4113
34220000,22,38.5889,-14797.3,19.0706,0.444
34230000,19,37.7271,-14802,14.7347,0.4499
34240000,15,21.4354,-14820.3,17.9026,0.429254
34250000,21,28.7283,-14807.8,24.8199,0.443325
34260000,15,26.9252,-14809.6,18.9005,0.433743
34270000,20,32.1349,-14797.9,20.568,0.4453
34280000,18,28.0487,-14800.5,19.2653,0.4268
34290000,18,31.9032,-14820.2,15.3828,0.4276
34300000,17,29.2893,-14810.8,18.7136,0.42285
34310000,16,29.5872,-14817.4,11.9215,0.430143
34320000,30,48.7194,-14795.7,36.8753,0.433522
34330000,22,34.5578,-14808,20.6015,0.4192
34340000,24,40.5605,-14786.6,24.8223,0.44525
34350000,19,34.6304,-14779.3,21.0532,0.4122
34360000,17,32.0744,-14785.4,9.04575,0.406
34370000,20,27.1475,-14827.6,15.601,0.41695
34380000,17,30.3474,-14814.9,17.403,0.43695
34390000,16,24.5514,-14832.6,11.7876,0.41975
34400000,14,25.4858,-14833.7,6.56361,0.4185
34410000,20,32.4622,-14815.4,30.346,0.4384
34420000,19,29.0524,-14819.7,16.4163,0.430075
34430000,18,29.9084,-14813,17.0341,0.4339
34440000,22,35.7156,-14800.9,27.3344,0.4505
34450000,18,23.5155,-14812,16.9213,0.42264
34460000,22,33.7126,-14806.6,20.101,0.4412
34470000,20,23.7937,-14813.9,20.2964,0.4638
34480000,19,32.495,-14805.7,17.853,0.4208
34490000,18,30.8242,-14823.2,16.8642,0.423925
34500000,18,27.9747,-14817.4,21.1039,0.432667
34510000,16,29.8462,-14817.5,16.6391,0.4406
34520000,15,25.5091,-14824.1,15.4125,0.4299
34530000,20,24.7934,-14796.2,18.5316,0.429292
34540000,19,31.749,-14812.7,22.8921,0.428
34550000,17,30.2705,-14816.9,6.62032,0.4505
34560000,14,24.7843,-14818.6,13.5969,0.419925
34570000,16,27.012,-14824,25.3387,0.4344
34580000,17,29.2608,-14817.3,15.678,0.42446
34590000,17,31.3812,-14801.9,21.462,0.4187
34600000,14,20.7674,-14816.9,16.949,0.43116
34610000,18,28.6797,-14813.6,17.9267,0.4169
34620000,16,18.0332,-14817.4,17.7586,0.422083
34630000,21,30.8398,-14826.1,28.7587,0.4389
34640000,15,27.1207,-14823.8,18.8404,0.446167
34650000,19,34.1302,-14804.1,23.1293,0.43
34660000,18,27.8264,-14815.4,17.5317,0.4502
34670000,16,29.0476,-14813.2,13.2109,0.4389
34680000,20,29.2689,-14813,22.1733,0.4337
34690000,16,27.1732,-14805.8,19.6103,0.4256
34700000,19,33.9498,-14807.8,15.2853,0.431
34710000,18,32.6294,-14797.3,20.6914,0.4321
34720000,18,34.0727,-14820.4,18.7379,0.41225
34730000,19,31.4056,-14809,17.2882,0.4283
34740000,22,40.0378,-14795.9,23.3763,0.439467
34750000,15,23.1595,-14815.2,17.5478,0.43195
34760000,21,34.5456,-14800.7,18.657,0.4203
34770000,20,37.2171,-14789.7,22.5538,0.446
34780000,18,27.7882,-14802.8,11.8871,0.4524
34790000,16,24.9612,-14809.1,12.2277,0.418225
34800000,15,25.1471,-14833.5,8.03295,0.426233
34810000,15,25.829,-14822.2,14.5162,0.4247
34820000,15,25.433,-14821.9,22.2675,0.425117
34830000,15,25.9243,-14815.8,13.7186,0.4185
34840000,19,33.9961,-14808.1,14.3282,0.4203
34850000,15,25.2437,-14820.8,11.5504,0.432117
34860000,19,33.6764,-14817.7,22.4896,0.441433
34870000,15,25.8502,-14821.7,16.3794,0.427
34880000,15,26.1343,-14820.6,15.1515,0.4125
34890000,15,25.7559,-14854.4,20.0734,0.435867
34900000,18,30.4487,-14797.4,13.859,0.43228
34910000,17,26.4951,-14817.9,22.4479,0.431029
34920000,19,26.9937,-14814.1,15.4447,0.412
34930000,19,28.1932,-14816.1,16.3797,0.41665
34940000,13,23.2753,-14829.1,13.3841,0.41502
34950000,17,31.1432,-14824.9,18.4918,0.4113
34960000,15,28.5262,-14825.9,17.7956,0.420888
34970000,15,23.5022,-14840.9,10.2074,0.4189
34980000,20,35.1426,-14816.5,14.0394,0.422083
34990000,15,25.0866,-14838,12.9073,0.4057
35000000,22,37.3708,-14795.7,20.18,0.4209
35010000,22,38.7426,-14824.5,28.1408,0.431275
35020000,12,21.97,-14822.1,12.9021,0.412967
35030000,16,26.406,-14814.1,13.7744,0.425986
35040000,11,19.3344,-14830.8,11.9443,0.4137
35050000,19,33.0578,-14826.7,15.0713,0.42692
35060000,16,28.8838,-14821.3,26.6053,0.4096
35070000,20,30.1238,-14804.6,22.1904,0.4315
35080000,21,33.9541,-14822.5,26.7265,0.4464
35090000,15,27.7268,-14820.8,16.8493,0.421233
35100000,15,25.6257,-14818.4,13.361,0.4386
35110000,16,30.1088,-14835.9,15.5565,0.438467
35120000,22,38.6419,-14807.4,24.5542,0.42375
35130000,22,34.5033,-14805.5,15.1183,0.4273
35140000,19,33.1285,-14817.9,19.3607,0.4398
35150000,22,38.3419,-14812,19.1666,0.434767
35160000,22,30.8674,-14809.4,26.7503,0.429508
35170000,20,32.0036,-14824.6,24.5878,0.4346
35180000,22,31.0667,-14799.3,19.3195,0.4359
35190000,18,28.4453,-14810.6,17.8246,0.439887
35200000,20,32.2754,-14810.7,20.6083,0.4352
35210000,28,49.4252,-14795,24.2296,0.4364
35220000,20,27.3194,-14793,16.2745,0.4444
35230000,15,22.9018,-14819.2,12.7204,0.4114
35240000,23,34.4046,-14794.9,25.7914,0.430144
35250000,15,25.3193,-14816.3,12.8909,0.42175
35260000,15,25.0876,-14818.3,23.7373,0.448083
35270000,17,27.5498,-14816.9,19.0482,0.439971
35280000,16,27.7482,-14806.1,22.2537,0.4386
35290000,17,30.1723,-14813.2,15.4017,0.41895
35300000,22,36.0208,-14802.6,23.8847,0.4504
35310000,23,40.6031,-14800.4,21.6426,0.430567
35320000,14,25.0568,-14806.6,15.5545,0.43245
35330000,15,25.74,-14811.7,18.1098,0.4183
35340000,17,28.113,-14810.5,16.4054,0.440213
35350000,17,30.3348,-14805.1,14.1179,0.442325
35360000,20,26.8502,-14806.8,22.306,0.4348
35370000,22,37.0748,-14801.3,29.7323,0.42665
35380000,21,34.8338,-14817.1,18.4977,0.4372
35390000,15,27.0834,-14829.6,9.67003,0.429983
35400000,17,30.4625,-14811.2,16.5004,0.43865
35410000,15,26.1696,-14811.9,16.7925,0.43284
35420000,18,26.8748,-14815.1,20.0838,0.41725
35430000,14,24.5887,-14825.5,11.6505,0.442767
35440000,17,31.4765,-14818.5,19.5714,0.425233
35450000,15,29.2993,-14807.4,12.4438,0.423533
35460000,15,25.0918,-14823.3,13.6653,0.425143
35470000,21,25.6435,-14818.5,26.6992,0.448733
35480000,18,31.3267,-14782.9,15.952,0.428433
35490000,27,40.2062,-14802.9,33.3725,0.4319
35500000,17,25.4938,-14830.6,21.8886,0.439975
35510000,14,25.1769,-14836.8,12.3573,0.4528
35520000,12,22.4089,-14837.8,14.832,0.43618
35530000,21,35.2209,-14805.3,26.9246,0.43685
35540000,15,29.5479,-14803.3,12.8125,0.4347
35550000,14,24.9655,-14830.8,12.9838,0.430225
35560000,16,27.2536,-14823.4,22.3237,0.436125
35570000,19,32.0049,-14834,17.6358,0.4344
35580000,15,21.0493,-14825.2,22.0965,0.420933
35590000,17,29.607,-14811.6,21.4332,0.43938
35600000,17,29.7304,-14811.3,15.7896,0.42755
35610000,16,26.9693,-14820.7,16.487,0.3947
35620000,16,25.5923,-14824.2,18.0571,0.4235
35630000,15,26.5263,-14813.3,11.9459,0.41645
35640000,14,23.9081,-14822.8,8.26299,0.4154
35650000,15,24.6624,-14815.9,16.5098,0.4261
35660000,14,25.2487,-14836.9,16.3908,0.425425
35670000,16,30.6387,-14800.4,18.1779,0.424162
35680000,15,21.819,-14818.1,10.6506,0.425824
35690000,19,28.1841,-14824.3,19.7367,0.4143
35700000,11,15.8145,-14835.1,11.1833,0.417925
35710000,22,36.5274,-14822.4,24.4124,0.434617
35720000,14,19.6181,-14830.1,9.92775,0.42515
35730000,19,32.4692,-14804.3,18.6774,0.427417
35740000,17,29.0106,-14825.4,16.4665,0.439667
35750000,16,28.3553,-14826,11.7274,0.4222
35760000,14,27.809,-14824.7,11.5951,0.429114
35770000,14,25.9023,-14822.2,15.5499,0.4149
35780000,18,29.7547,-14812,22.7049,0.430175
35790000,15,25.1301,-14813.5,18.4294,0.429817
35800000,15,27.1067,-14828.6,16.0942,0.437367
35810000,17,29.2101,-14816.2,21.0085,0.424767
35820000,19,30.917,-14823.2,15.528,0.419025
35830000,12,21.6168,-14826.9,18.3465,0.4238
35840000,13,24.9376,-14824.6,13.4271,0.4306
35850000,14,20.4508,-14834.9,17.8737,0.4231
35860000,20,29.1703,-14804.9,16.719,0.412386
35870000,21,35.3019,-14800.9,20.8449,0.4435
35880000,12,22.3258,-14835.1,10.4348,0.4338
35890000,15,23.2208,-14830,19.6215,0.4215
35900000,20,36.7163,-14806.9,23.4741,0.446367
35910000,19,33.4434,-14810.3,16.0187,0.4475
35920000,18,31.1919,-14826,17.45,0.4295
35930000,17,28.4075,-14829.1,20.3334,0.4504
35940000,16,27.4236,-14824.4,11.4629,0.4365
35950000,24,36.8544,-14824.7,26.6252,0.433233
35960000,18,30.6125,-14810,14.7907,0.431
35970000,20,33.9684,-14798.5,13.5903,0.433867
35980000,15,25.6256,-14829.2,19.0794,0.434875
35990000,18,31.9371,-14814.8,24.2724,0.420457
36000000,22,22.4111,-14810.8,27.3435,0.43345
36010000,23,33.1146,-14806.2,19.628,0.43855
36020000,18,29.5609,-14802.3,16.8667,0.446
36030000,20,35.2806,-14803,28.1085,0.4289
36040000,19,31.6949,-14807,18.0303,0.425175
36050000,15,28.4941,-14829.5,20.0619,0.429117
36060000,20,31.9971,-14808.5,26.1814,0.4285
36070000,12,20.3942,-14830.5,12.1292,0.426633
36080000,16,22.7417,-14833.5,11.997,0.4115
36090000,15,25.1931,-14822.7,17.8701,0.4311
36100000,18,26.9501,-14800.8,13.2509,0.4182
36110000,18,27.7633,-14820.7,10.6519,0.4218
36120000,15,26.2016,-14823.8,18.6286,0.44
36130000,19,33.6689,-14798.5,21.1318,0.43475
36140000,15,27.8237,-14815.7,18.0496,0.4259
36150000,21,32.7471,-14795.3,15.3213,0.424
