Tip_label f
Melanelia_stygia 0.12
Nephromopsis_ahtii 0.12
Nephromopsis_komarovii 0.12
Nephromopsis_laureri 0.12
Nephromopsis_leucostigma 0.12
Nephromopsis_melaloma 0.12
Nephromopsis_morrisonicola 0.12
Nephromopsis_nephromoides 0.12
Nephromopsis_ornata 0.12
Nephromopsis_pallescens 0.12
Nephromopsis_pseudocomplicata 0.12
Nephromopsis_stracheyi 0.12
Tuckermanella_coralligera 0.12
Tuckermanella_fendleri 0.12
Tuckermanella_weberi 0.12
Tuckermannopsis_americana 0.12
Tuckermannopsis_chlorophylla 0.12
Tuckermannopsis_ciliaris 0.12
Tuckermannopsis_orbata 0.12
Tuckermannopsis_platyphylla 0.12
Tuckermannopsis_subalpina 0.12
Usnocetraria_oakesiana 0.12
Vulpicida_canadensis 0.12
Vulpicida_juniperinus 0.12
Vulpicida_pinastri 0.12
Vulpicida_tilesii 0.12
Vulpicida_tubulosus 0.12
Vulpicida_viridis 0.12
Coelopogon_abraxas 0.12
Coelopogon_epiphorellus 0.12
Cornicularia_normoerica 0.12
Evernia_divaricata 0.12
Evernia_esorediosa 0.12
Evernia_mesomorpha 0.12
Evernia_prunastri 0.12
Everniopsis_trulla 0.12
Gowardia_arctica 0.12
Gowardia_nigricans 0.12
Himantormia_deusta 0.12
Himantormia_lugubris 0.12
Hypogymnia_antarctica 0.12
Hypogymnia_apinnata 0.12
Hypogymnia_austerodes 0.12
Hypogymnia_duplicata 0.12
Hypogymnia_enteromorpha 0.12
Hypogymnia_farinacea 0.12
Hypogymnia_flavida 0.12
Hypogymnia_fujisanensis 0.12
Hypogymnia_gracilis 0.12
Hypogymnia_hypotrypa 0.12
Hypogymnia_imshaugii 0.12
Hypogymnia_inactiva 0.12
Hypogymnia_incurvoides 0.12
Hypogymnia_krogiae 0.12
Hypogymnia_lugubris 0.12
Hypogymnia_macrospora 0.12
Hypogymnia_metaphysodes 0.12
Hypogymnia_minilobata 0.12
Hypogymnia_mollis 0.12
Hypogymnia_occidentalis 0.12
Hypogymnia_physodes 0.12
Hypogymnia_pruinosa 0.12
Hypogymnia_pulverata 0.12
Hypogymnia_subduplicata 0.12
Hypogymnia_subphysodes 0.12
Hypogymnia_tubulosa 0.12
Hypogymnia_vittata 0.12
Imshaugia_aleurites 0.12
Letharia_columbiana 0.12
Letharia_vulpina 0.12
Lethariella_canariensis 0.12
Lethariella_cashmeriana 0.12
Lethariella_sernanderi 0.12
Lethariella_togashii 0.12
Menegazzia_confusa 0.12
Menegazzia_myriotrema 0.12
Menegazzia_subsimilis 0.12
Menegazzia_terebrata 0.12
Nodobryoria_abbreviata 0.12
Nodobryoria_oregana 0.12
Omphalodium_pisacomense 0.12
Omphalora_arizonica 0.12
