Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
3162	0.325743	525	0.036190	680	0.038235	633	0.033175	0.647324	3162	0.325743	0.219200	0.209743	
3167	0.341017	569	0.029877	637	0.010989	627	0.014354	0.647324	3167	0.341017	0.222600	0.209746	
3117	0.327559	514	0.052529	723	0.009682	646	0.021672	0.647324	3117	0.327559	0.213800	0.209747	
3089	0.329880	519	0.040462	735	0.029932	657	0.021309	0.647324	3089	0.329880	0.215200	0.209748	
2988	0.356091	456	0.039474	764	0.019634	792	0.021465	0.647324	2988	0.356091	0.222800	0.209751	
2818	0.329312	386	0.056995	935	0.019251	861	0.030197	0.647324	2818	0.329312	0.198800	0.209749	
3268	0.339963	464	0.047414	638	0.020376	630	0.030159	0.647324	3268	0.339963	0.233000	0.209754	
3148	0.318933	530	0.045283	647	0.017002	675	0.020741	0.647324	3148	0.318933	0.210600	0.209754	
2953	0.316627	503	0.053678	804	0.022388	740	0.027027	0.647324	2953	0.316627	0.200000	0.209752	
2907	0.332989	479	0.056367	803	0.013699	811	0.016030	0.647324	2907	0.332989	0.203800	0.209751	
2924	0.329343	463	0.045356	832	0.004808	781	0.014085	0.647324	2924	0.329343	0.199800	0.209748	
3100	0.330645	541	0.022181	654	0.016820	705	0.017021	0.647324	3100	0.330645	0.212000	0.209749	
3149	0.330899	552	0.038043	687	0.013100	612	0.019608	0.647324	3149	0.330899	0.216800	0.209750	
2940	0.319388	567	0.049383	769	0.023407	724	0.009669	0.647324	2940	0.319388	0.198400	0.209748	
2966	0.329400	490	0.026531	818	0.009780	726	0.019284	0.647324	2966	0.329400	0.202400	0.209746	
2994	0.332665	452	0.046460	814	0.018428	740	0.021622	0.647324	2994	0.332665	0.209600	0.209746	
3004	0.336218	406	0.066502	804	0.033582	786	0.022901	0.647324	3004	0.336218	0.216400	0.209748	
3032	0.332784	421	0.049881	788	0.027919	759	0.003953	0.647324	3032	0.332784	0.211000	0.209748	
3038	0.340026	549	0.038251	699	0.030043	714	0.022409	0.647324	3038	0.340026	0.218200	0.209750	
2784	0.356681	459	0.030501	920	0.019565	837	0.015532	0.647324	2784	0.356681	0.207600	0.209749	
3143	0.320395	494	0.044534	699	0.022890	664	0.019578	0.647324	3143	0.320395	0.211600	0.209750	
3241	0.337550	501	0.049900	640	0.051562	618	0.024272	0.647324	3241	0.337550	0.233400	0.209755	
2046	0.326002	364	0.035714	1478	0.028417	1112	0.025180	0.647324	2046	0.326002	0.150000	0.209741	
3013	0.341520	551	0.038113	736	0.016304	700	0.032857	0.647324	3013	0.341520	0.217000	0.209743	
2673	0.341190	427	0.037471	924	0.015152	976	0.015369	0.647324	2673	0.341190	0.191400	0.209739	
3207	0.330839	541	0.020333	621	0.025765	631	0.012678	0.647324	3207	0.330839	0.219200	0.209741	
3239	0.332201	445	0.029213	664	0.019578	652	0.013804	0.647324	3239	0.332201	0.222200	0.209744	
2706	0.315595	413	0.055690	1008	0.035714	873	0.021764	0.647324	2706	0.315595	0.186400	0.209738	
2951	0.335479	482	0.056017	801	0.021223	766	0.006527	0.647324	2951	0.335479	0.207800	0.209738	
2869	0.332171	416	0.045673	939	0.014909	776	0.019330	0.647324	2869	0.332171	0.200200	0.209736	
2996	0.329105	485	0.035052	793	0.023960	726	0.030303	0.647324	2996	0.329105	0.208800	0.209736	
3136	0.341199	576	0.022569	650	0.012308	638	0.031348	0.647324	3136	0.341199	0.222200	0.209738	
3135	0.322169	452	0.053097	698	0.035817	715	0.026573	0.647324	3135	0.322169	0.215600	0.209740	
3097	0.326768	604	0.054636	642	0.021807	657	0.006088	0.647324	3097	0.326768	0.212600	0.209740	
3072	0.335938	546	0.034799	716	0.011173	666	0.016517	0.647324	3072	0.335938	0.214000	0.209741	
3073	0.337455	500	0.060000	748	0.024064	679	0.005891	0.647324	3073	0.337455	0.217800	0.209743	
2957	0.342915	454	0.035242	814	0.029484	775	0.018065	0.647324	2957	0.342915	0.213600	0.209744	
2948	0.331750	441	0.043084	836	0.020335	775	0.010323	0.647324	2948	0.331750	0.204400	0.209743	
3094	0.329347	519	0.030829	676	0.041420	711	0.014065	0.647324	3094	0.329347	0.214600	0.209744	
3058	0.338129	412	0.063107	753	0.025232	777	0.014157	0.647324	3058	0.338129	0.218000	0.209746	
2882	0.318182	476	0.031513	850	0.045882	792	0.023990	0.647324	2882	0.318182	0.198000	0.209743	
3129	0.335570	547	0.051188	691	0.024602	633	0.026856	0.647324	3129	0.335570	0.222400	0.209746	
2922	0.335729	548	0.034672	761	0.019711	769	0.022107	0.647324	2922	0.335729	0.206400	0.209745	
3082	0.323167	499	0.040080	678	0.005900	741	0.009447	0.647324	3082	0.323167	0.205400	0.209744	
3072	0.323242	547	0.032907	682	0.030792	699	0.010014	0.647324	3072	0.323242	0.207800	0.209744	
3099	0.333011	496	0.028226	695	0.024460	710	0.025352	0.647324	3099	0.333011	0.216200	0.209746	
2708	0.326440	516	0.032946	966	0.018634	810	0.025926	0.647324	2708	0.326440	0.188000	0.209740	
2953	0.334914	548	0.021898	778	0.028278	721	0.020804	0.647324	2953	0.334914	0.207600	0.209740	
2693	0.341626	445	0.024719	922	0.009761	940	0.012766	0.647324	2693	0.341626	0.190400	0.209735	
3144	0.341285	503	0.045726	679	0.019146	674	0.028190	0.647324	3144	0.341285	0.225600	0.209739	
3140	0.320701	527	0.049336	658	0.022796	675	0.022222	0.647324	3140	0.320701	0.212600	0.209740	
3230	0.327864	433	0.041570	692	0.005780	645	0.020155	0.647324	3230	0.327864	0.218800	0.209742	
3070	0.301629	429	0.034965	748	0.024064	753	0.026560	0.647324	3070	0.301629	0.195800	0.209739	
2987	0.321727	519	0.034682	746	0.010724	748	0.036096	0.647324	2987	0.321727	0.202800	0.209737	
3022	0.340503	591	0.030457	695	0.033094	692	0.018786	0.647324	3022	0.340503	0.216600	0.209739	
3120	0.349038	558	0.021505	647	0.012365	675	0.020741	0.647324	3120	0.349038	0.224600	0.209742	
2720	0.336029	468	0.032051	939	0.009585	873	0.026346	0.647324	2720	0.336029	0.192200	0.209738	
2948	0.318521	507	0.053254	771	0.014267	774	0.016796	0.647324	2948	0.318521	0.198000	0.209735	
3112	0.325193	518	0.061776	688	0.030523	682	0.023460	0.647324	3112	0.325193	0.216200	0.209737	
2952	0.343157	427	0.028103	851	0.016451	770	0.032468	0.647324	2952	0.343157	0.212800	0.209738	
2852	0.335554	510	0.043137	827	0.024184	811	0.024661	0.647324	2852	0.335554	0.203800	0.209736	
2702	0.323834	424	0.023585	990	0.017172	884	0.022624	0.647324	2702	0.323834	0.184400	0.209730	
2905	0.337694	483	0.028986	826	0.006053	786	0.033079	0.647324	2905	0.337694	0.205200	0.209729	
3171	0.331126	532	0.039474	682	0.021994	615	0.024390	0.647324	3171	0.331126	0.220200	0.209732	
3010	0.323588	556	0.039568	746	0.045576	688	0.017442	0.647324	3010	0.323588	0.208400	0.209731	
3075	0.333984	436	0.059633	789	0.034221	700	0.008571	0.647324	3075	0.333984	0.217200	0.209733	
3189	0.330825	477	0.037736	686	0.016035	648	0.007716	0.647324	3189	0.330825	0.217800	0.209735	
3060	0.337255	463	0.038877	773	0.011643	704	0.015625	0.647324	3060	0.337255	0.214000	0.209736	
3152	0.355964	449	0.042316	720	0.030556	679	0.026510	0.647324	3152	0.355964	0.236200	0.209742	
3140	0.355732	504	0.043651	705	0.009929	651	0.019969	0.647324	3140	0.355732	0.231800	0.209747	
3108	0.312741	474	0.044304	745	0.005369	673	0.019316	0.647324	3108	0.312741	0.202000	0.209745	
3098	0.330536	545	0.042202	688	0.011628	669	0.016442	0.647324	3098	0.330536	0.213200	0.209746	
2978	0.334117	515	0.033010	709	0.028209	798	0.006266	0.647324	2978	0.334117	0.207400	0.209746	
2641	0.344566	419	0.019093	1001	0.038961	939	0.030884	0.647324	2641	0.344566	0.197200	0.209743	
3000	0.340000	556	0.028777	755	0.017219	689	0.017417	0.647324	3000	0.340000	0.212200	0.209743	
3125	0.335360	491	0.048880	708	0.016949	676	0.007396	0.647324	3125	0.335360	0.217800	0.209745	
2949	0.333333	509	0.037328	779	0.012837	763	0.013106	0.647324	2949	0.333333	0.204400	0.209744	
3011	0.329791	535	0.035514	754	0.027851	700	0.014286	0.647324	3011	0.329791	0.208600	0.209744	
3124	0.337068	495	0.020202	711	0.025316	670	0.028358	0.647324	3124	0.337068	0.220000	0.209746	
3160	0.339557	543	0.029466	705	0.015603	592	0.027027	0.647324	3160	0.339557	0.223200	0.209749	
3122	0.323190	586	0.035836	636	0.014151	656	0.028963	0.647324	3122	0.323190	0.211600	0.209750	
3102	0.337524	528	0.035985	689	0.013062	681	0.023495	0.647324	3102	0.337524	0.218200	0.209752	
3050	0.328197	513	0.037037	757	0.025099	680	0.016176	0.647324	3050	0.328197	0.210000	0.209752	
2495	0.350301	454	0.033040	1093	0.020128	958	0.031315	0.647324	2495	0.350301	0.188200	0.209747	
2976	0.324597	578	0.041522	731	0.027360	715	0.025175	0.647324	2976	0.324597	0.205600	0.209746	
3071	0.322045	500	0.054000	701	0.018545	728	0.024725	0.647324	3071	0.322045	0.209400	0.209746	
3262	0.351931	487	0.036961	591	0.023689	660	0.027273	0.647324	3262	0.351931	0.239600	0.209752	
2968	0.312668	509	0.043222	772	0.011658	751	0.027963	0.647324	2968	0.312668	0.196000	0.209749	
3199	0.327915	500	0.024000	660	0.010606	641	0.020281	0.647324	3199	0.327915	0.216200	0.209751	
3010	0.333887	526	0.038023	725	0.020690	739	0.013532	0.647324	3010	0.333887	0.210000	0.209751	
2958	0.320825	535	0.031776	753	0.013280	754	0.033156	0.647324	2958	0.320825	0.200200	0.209749	
3206	0.328759	566	0.042403	621	0.011272	607	0.019769	0.647324	3206	0.328759	0.219400	0.209751	
3008	0.331117	554	0.037906	733	0.036835	705	0.034043	0.647324	3008	0.331117	0.213600	0.209752	
2898	0.319876	531	0.035782	830	0.033735	741	0.033738	0.647324	2898	0.319876	0.199800	0.209749	
3203	0.327818	539	0.038961	643	0.031104	615	0.021138	0.647324	3203	0.327818	0.220800	0.209752	
2971	0.334567	546	0.038462	770	0.015584	713	0.030856	0.647324	2971	0.334567	0.209800	0.209752	
3105	0.313043	505	0.055446	717	0.032078	673	0.032689	0.647324	3105	0.313043	0.209000	0.209752	
3123	0.324047	515	0.040777	763	0.018349	599	0.035058	0.647324	3123	0.324047	0.213600	0.209753	
3062	0.324624	533	0.041276	732	0.015027	673	0.040119	0.647324	3062	0.324624	0.210800	0.209753	
2690	0.319331	455	0.037363	985	0.024365	870	0.025287	0.647324	2690	0.319331	0.184400	0.209747	
2077	0.332210	343	0.043732	1373	0.023307	1207	0.036454	0.647324	2077	0.332210	0.156200	0.209735	
3032	0.336412	497	0.042254	762	0.027559	709	0.026798	0.647324	3032	0.336412	0.216200	0.209736	
2904	0.338154	521	0.055662	846	0.015366	729	0.028807	0.647324	2904	0.338154	0.209000	0.209736	
2891	0.327568	538	0.037175	807	0.018587	764	0.023560	0.647324	2891	0.327568	0.200000	0.209734	
3116	0.325417	531	0.026365	696	0.028736	657	0.031963	0.647324	3116	0.325417	0.213800	0.209735	
2171	0.314602	338	0.029586	1233	0.028386	1258	0.019873	0.647324	2171	0.314602	0.150600	0.209721	
2666	0.340210	438	0.043379	1003	0.029910	893	0.025756	0.647324	2666	0.340210	0.195800	0.209718	
3254	0.337124	470	0.017021	645	0.023256	631	0.026941	0.647324	3254	0.337124	0.227400	0.209722	
3137	0.313357	528	0.041667	631	0.017433	704	0.021307	0.647324	3137	0.313357	0.206200	0.209721	
2940	0.331633	521	0.047985	789	0.011407	750	0.032000	0.647324	2940	0.331633	0.206600	0.209721	
3094	0.320944	446	0.024664	726	0.017906	734	0.032698	0.647324	3094	0.320944	0.208200	0.209720	
2803	0.328933	513	0.042885	893	0.026876	791	0.030341	0.647324	2803	0.328933	0.198400	0.209718	
2930	0.317406	512	0.027344	794	0.017632	764	0.035340	0.647324	2930	0.317406	0.197000	0.209715	
2812	0.334637	516	0.031008	866	0.013857	806	0.021092	0.647324	2812	0.334637	0.197200	0.209712	
2980	0.328859	553	0.016275	798	0.013784	669	0.035874	0.647324	2980	0.328859	0.204800	0.209711	
2910	0.334364	464	0.053879	793	0.020177	833	0.009604	0.647324	2910	0.334364	0.204400	0.209710	
3023	0.330797	461	0.056399	759	0.010540	757	0.014531	0.647324	3023	0.330797	0.209000	0.209709	
2989	0.335229	496	0.028226	753	0.018592	762	0.018373	0.647324	2989	0.335229	0.208800	0.209709	
2016	0.325397	369	0.054201	1389	0.028078	1226	0.013866	0.647324	2016	0.325397	0.146400	0.209695	
2889	0.340256	423	0.040189	850	0.014118	838	0.022673	0.647324	2889	0.340256	0.206200	0.209694	
3183	0.324537	468	0.029915	677	0.020679	672	0.029762	0.647324	3183	0.324537	0.216200	0.209695	
2905	0.339415	495	0.044444	814	0.011057	786	0.026718	0.647324	2905	0.339415	0.207600	0.209695	
3064	0.335836	520	0.040385	756	0.039683	660	0.013636	0.647324	3064	0.335836	0.217800	0.209697	
2780	0.311151	448	0.026786	962	0.021830	810	0.022222	0.647324	2780	0.311151	0.183200	0.209691	
3194	0.320288	503	0.059642	640	0.018750	663	0.028658	0.647324	3194	0.320288	0.216800	0.209692	
3070	0.329967	492	0.044715	747	0.018742	691	0.031838	0.647324	3070	0.329967	0.214200	0.209693	
3089	0.330851	534	0.041199	711	0.018284	666	0.028529	0.647324	3089	0.330851	0.215200	0.209695	
3135	0.339713	519	0.023121	709	0.026798	637	0.034537	0.647324	3135	0.339713	0.223600	0.209698	
2776	0.312320	531	0.054614	873	0.019473	820	0.015854	0.647324	2776	0.312320	0.185200	0.209692	
2993	0.329435	500	0.046000	795	0.027673	712	0.030899	0.647324	2993	0.329435	0.210600	0.209692	
2953	0.327125	472	0.029661	819	0.031746	756	0.035714	0.647324	2953	0.327125	0.206600	0.209692	
3057	0.322211	451	0.048780	757	0.014531	735	0.024490	0.647324	3057	0.322211	0.207200	0.209691	
2975	0.320336	559	0.028623	776	0.012887	690	0.026087	0.647324	2975	0.320336	0.199400	0.209689	
3205	0.306396	547	0.038391	616	0.029221	632	0.023734	0.647324	3205	0.306396	0.207200	0.209688	
3103	0.320335	514	0.033074	703	0.039829	680	0.032353	0.647324	3103	0.320335	0.212200	0.209689	
3178	0.339522	535	0.024299	666	0.012012	621	0.027375	0.647324	3178	0.339522	0.223400	0.209692	
2711	0.353006	475	0.054737	964	0.021784	850	0.021176	0.647324	2711	0.353006	0.204400	0.209691	
2735	0.339671	491	0.042770	933	0.010718	841	0.052319	0.647324	2735	0.339671	0.200800	0.209689	
3195	0.324883	577	0.041594	605	0.006612	623	0.033708	0.647324	3195	0.324883	0.217400	0.209690	
3168	0.329545	508	0.039370	660	0.046970	664	0.027108	0.647324	3168	0.329545	0.222600	0.209693	
2955	0.322843	549	0.041894	757	0.034346	739	0.029770	0.647324	2955	0.322843	0.205000	0.209692	
3203	0.321886	488	0.053279	653	0.018377	656	0.030488	0.647324	3203	0.321886	0.217800	0.209694	
3100	0.302903	570	0.038596	690	0.018841	640	0.034375	0.647324	3100	0.302903	0.199200	0.209692	
3037	0.327626	532	0.050752	734	0.031335	697	0.030129	0.647324	3037	0.327626	0.213200	0.209693	
3094	0.353911	502	0.039841	741	0.012146	663	0.015083	0.647324	3094	0.353911	0.226800	0.209696	
3100	0.336452	600	0.023333	665	0.010526	635	0.026772	0.647324	3100	0.336452	0.216200	0.209698	
1812	0.355960	394	0.035533	1623	0.014171	1171	0.023057	0.647324	1812	0.355960	0.141800	0.209683	
3126	0.353487	543	0.046041	676	0.023669	655	0.019847	0.647324	3126	0.353487	0.231800	0.209688	
3105	0.321095	533	0.031895	689	0.026125	673	0.029718	0.647324	3105	0.321095	0.210400	0.209688	
2787	0.333333	540	0.046296	852	0.014085	821	0.017052	0.647324	2787	0.333333	0.196000	0.209685	
3133	0.319821	526	0.057034	645	0.040310	696	0.033046	0.647324	3133	0.319821	0.216200	0.209686	
2822	0.335223	437	0.048055	892	0.021300	849	0.024735	0.647324	2822	0.335223	0.201400	0.209684	
3150	0.332698	529	0.058601	634	0.014196	687	0.017467	0.647324	3150	0.332698	0.220000	0.209687	
3172	0.339218	494	0.050607	681	0.005874	653	0.026034	0.647324	3172	0.339218	0.224400	0.209690	
3077	0.339292	536	0.024254	711	0.022504	676	0.026627	0.647324	3077	0.339292	0.218200	0.209692	
3181	0.346118	534	0.043071	640	0.056250	645	0.034109	0.647324	3181	0.346118	0.236400	0.209698	
3001	0.335222	517	0.044487	712	0.018258	770	0.027273	0.647324	3001	0.335222	0.212600	0.209699	
2794	0.340730	404	0.047030	934	0.007495	868	0.021889	0.647324	2794	0.340730	0.199400	0.209696	
2655	0.340113	431	0.037123	975	0.012308	939	0.021299	0.647324	2655	0.340113	0.190200	0.209692	
2756	0.336720	514	0.033074	924	0.032468	806	0.016129	0.647324	2756	0.336720	0.197600	0.209689	
2714	0.328666	519	0.023121	946	0.032770	821	0.023143	0.647324	2714	0.328666	0.190800	0.209685	
3081	0.340798	504	0.033730	689	0.034833	726	0.020661	0.647324	3081	0.340798	0.221200	0.209687	
2896	0.338398	438	0.054795	843	0.028470	823	0.034022	0.647324	2896	0.338398	0.211200	0.209688	
3207	0.334269	466	0.042918	639	0.012520	688	0.020349	0.647324	3207	0.334269	0.222800	0.209691	
3007	0.347190	471	0.036093	781	0.023047	741	0.016194	0.647324	3007	0.347190	0.218200	0.209693	
3202	0.338226	476	0.037815	674	0.017804	648	0.035494	0.647324	3202	0.338226	0.227200	0.209697	
3139	0.336094	535	0.026168	685	0.014599	641	0.026521	0.647324	3139	0.336094	0.219200	0.209699	
3025	0.334876	511	0.070450	713	0.025245	751	0.026631	0.647324	3025	0.334876	0.217400	0.209700	
3133	0.313757	540	0.038889	686	0.027697	641	0.023401	0.647324	3133	0.313757	0.207600	0.209700	
2926	0.329802	525	0.030476	805	0.023602	744	0.021505	0.647324	2926	0.329802	0.203200	0.209699	
2909	0.342042	496	0.042339	822	0.024331	773	0.034929	0.647324	2909	0.342042	0.212600	0.209699	
3184	0.340138	539	0.022263	627	0.009569	650	0.027692	0.647324	3184	0.340138	0.223800	0.209702	
3137	0.336309	512	0.037109	700	0.005714	651	0.018433	0.647324	3137	0.336309	0.218000	0.209704	
3113	0.329907	513	0.037037	702	0.008547	672	0.026786	0.647324	3113	0.329907	0.214000	0.209705	
3121	0.329382	554	0.046931	672	0.013393	653	0.026034	0.647324	3121	0.329382	0.216000	0.209707	
2956	0.333897	499	0.032064	794	0.007557	751	0.022636	0.647324	2956	0.333897	0.205200	0.209706	
3065	0.332137	517	0.030948	703	0.011380	715	0.020979	0.647324	3065	0.332137	0.211400	0.209706	
3121	0.345402	539	0.046382	698	0.034384	642	0.042056	0.647324	3121	0.345402	0.230800	0.209711	
3083	0.344794	517	0.048356	722	0.019391	678	0.029499	0.647324	3083	0.344794	0.224400	0.209714	
2568	0.322819	430	0.030233	1079	0.021316	923	0.029252	0.647324	2568	0.322819	0.178400	0.209707	
3236	0.331891	451	0.064302	658	0.015198	655	0.035115	0.647324	3236	0.331891	0.227200	0.209711	
2680	0.339925	462	0.056277	1003	0.015952	855	0.022222	0.647324	2680	0.339925	0.194400	0.209707	
2784	0.362069	490	0.030612	881	0.014756	845	0.014201	0.647324	2784	0.362069	0.209600	0.209707	
2875	0.326261	499	0.030060	804	0.019900	822	0.026764	0.647324	2875	0.326261	0.198200	0.209705	
2712	0.337389	457	0.045952	963	0.022845	868	0.021889	0.647324	2712	0.337389	0.195400	0.209702	
2693	0.329372	518	0.036680	964	0.026971	825	0.012121	0.647324	2693	0.329372	0.188400	0.209697	
3174	0.342785	527	0.028463	645	0.029457	654	0.021407	0.647324	3174	0.342785	0.227200	0.209701	
3158	0.321089	547	0.007313	663	0.021116	632	0.023734	0.647324	3158	0.321089	0.209400	0.209701	
3228	0.327447	502	0.025896	634	0.015773	636	0.015723	0.647324	3228	0.327447	0.218000	0.209703	
2972	0.319650	464	0.012931	803	0.007472	761	0.028909	0.647324	2972	0.319650	0.196800	0.209700	
3157	0.318023	538	0.007435	612	0.013072	693	0.027417	0.647324	3157	0.318023	0.207000	0.209699	
3192	0.325501	518	0.017375	633	0.011058	657	0.024353	0.647324	3192	0.325501	0.214200	0.209700	
2935	0.325724	530	0.032075	804	0.012438	731	0.025992	0.647324	2935	0.325724	0.200400	0.209698	
2869	0.326943	521	0.044146	849	0.036514	761	0.032852	0.647324	2869	0.326943	0.203400	0.209697	
2254	0.335404	389	0.025707	1320	0.030303	1037	0.020251	0.647324	2254	0.335404	0.165400	0.209687	
2942	0.337186	514	0.017510	814	0.013514	730	0.024658	0.647324	2942	0.337186	0.206000	0.209686	
3033	0.328717	559	0.039356	706	0.033994	702	0.037037	0.647324	3033	0.328717	0.213800	0.209687	
2922	0.308350	548	0.014599	820	0.008537	710	0.021127	0.647324	2922	0.308350	0.186200	0.209681	
3035	0.320923	498	0.032129	780	0.020513	687	0.023290	0.647324	3035	0.320923	0.204400	0.209680	
3263	0.334048	453	0.030905	653	0.004594	631	0.025357	0.647324	3263	0.334048	0.224600	0.209684	
3149	0.317879	494	0.052632	693	0.034632	664	0.022590	0.647324	3149	0.317879	0.213200	0.209684	
3087	0.328798	466	0.040773	753	0.014608	694	0.033141	0.647324	3087	0.328798	0.213600	0.209685	
3094	0.331286	496	0.040323	738	0.017615	672	0.026786	0.647324	3094	0.331286	0.215200	0.209687	
3002	0.335110	568	0.045775	739	0.014885	691	0.031838	0.647324	3002	0.335110	0.213000	0.209687	
3183	0.346528	500	0.036000	666	0.012012	651	0.027650	0.647324	3183	0.346528	0.229400	0.209692	
3037	0.306882	424	0.040094	778	0.010283	761	0.024967	0.647324	3037	0.306882	0.195200	0.209688	
3053	0.328202	538	0.033457	711	0.008439	698	0.020057	0.647324	3053	0.328202	0.208000	0.209688	
3094	0.342922	496	0.048387	727	0.023384	683	0.035139	0.647324	3094	0.342922	0.225200	0.209692	
3056	0.339987	479	0.056367	754	0.015915	711	0.021097	0.647324	3056	0.339987	0.218600	0.209694	
3245	0.330354	499	0.034068	621	0.014493	635	0.020472	0.647324	3245	0.330354	0.222200	0.209696	
3138	0.327916	515	0.044660	669	0.017937	678	0.030973	0.647324	3138	0.327916	0.217000	0.209698	
2753	0.322920	446	0.040359	899	0.038932	902	0.029933	0.647324	2753	0.322920	0.193800	0.209694	
1778	0.331271	353	0.036827	1623	0.024646	1246	0.028090	0.647324	1778	0.331271	0.135400	0.209678	
3067	0.334203	480	0.031250	711	0.028129	742	0.047170	0.647324	3067	0.334203	0.219000	0.209680	
3131	0.338869	564	0.031915	650	0.026154	655	0.025954	0.647324	3131	0.338869	0.222600	0.209683	
3231	0.337666	535	0.039252	610	0.018033	624	0.028846	0.647324	3231	0.337666	0.228200	0.209687	
3197	0.313106	516	0.032946	622	0.014469	665	0.034586	0.647324	3197	0.313106	0.210000	0.209687	
